Seller	Price	No. of Ratings	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
Repro Books-On-Demand	5039.00	8,429	0.0	1.0	4.5	94%	1	0	1
Sunrise Book store	7288.00	1,358	2249.0	1.4463	3.5	61%	0	0	0
Bookswagon	7269.00	6,382	2230.0	1.4425	4	70%	0	0	0
Peacockbooks	7450.00	2,801	2411.0	1.4785	4.5	92%	0	0	0
Bookswagon	7829.00	6,382	2790.0	1.5537	4	70%	0	0	0
Atlantic Publishers and Distributors	8112.00	14,538	3073.0	1.6098	4.5	94%	0	0	0
D R	8406.00	12,168	3367.0	1.6682	4	82%	0	0	0
etohfa	11135.00	23	6096.0	2.2098	5	100%	0	0	0
Book Maker	14895.00		9856.0	2.9559			0	0	0
A STAR BOOK	14895.00	5	9856.0	2.9559	5	100%	0	0	0
