Seller	Price	No. of Ratings	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
uRead-Store	445.00	25,131	65.0	1.1711	4.5	92%	1	0	1
Amazing_Buy	445.00	17,782	65.0	1.1711	4.5	95%	1	0	0
Trans Infopreneur Inc	446.00	217	66.0	1.1737	4.5	94%	1	0	0
VEKBook	449.00		69.0	1.1816			0	0	0
Inetrade India	391.89	3,250	11.89	1.0313	4	75%	0	0	0
Need For You	380.00		0.0	1.0			0	0	0
Book Wise Darya Ganj	504.00	1,097	124.0	1.3263	4.5	89%	0	0	0
Read factor	509.00	1,517	129.0	1.3395	3.5	67%	0	0	0
MK BOOKS INDIA	509.00	2,247	129.0	1.3395	2.5	34%	0	0	0
Sri Ganesha Books	431.00	382	51.0	1.1342	4	82%	0	0	0
FOUNTAINHEAD	431.00	98	51.0	1.1342	4.5	91%	0	0	0
A Mind's Bookstore	437.00	1,409	57.0	1.15	4.5	89%	0	0	0
Bookflow	521.13	3,100	141.13	1.3714	3.5	67%	0	0	0
Okhla Book Distributor	395.00	59	15.0	1.0395	4.5	95%	0	0	0
SBM Enterprises	443.26	48	63.26	1.1665	4	75%	0	0	0
Comma365	505.00	2,242	125.0	1.3289	4.5	95%	0	0	0
Royal500	546.00	875	166.0	1.4368	4.5	92%	0	0	0
Browsers' Lounge	479.20	122	99.2	1.2611	4.5	96%	0	0	0
The Bookhive	479.20	43	99.2	1.2611	4	80%	0	0	0
Suryan Books	479.00	39	99.0	1.2605	4.5	95%	0	0	0
BW ENTERPRISES	467.00	44	87.0	1.2289	4	79%	0	0	0
HERITAGE PUBLISHERS	563.00	783	183.0	1.4816	4.5	94%	0	0	0
Future Compass	479.00	32	99.0	1.2605	4.5	93%	0	0	0
Mumbai gift corner	569.00	717	189.0	1.4974	4.5	90%	0	0	0
ScribbleGraffito	497.17	29	117.17	1.3083	4.5	91%	0	0	0
Booksmandi	480.00	2,530	100.0	1.2632	4.5	89%	0	0	0
Resource book store	509.00	1	129.0	1.3395	5	100%	0	0	0
Buy Amazing Books	599.00	3,536	219.0	1.5763	3	51%	0	0	0
killer,sbooks	599.00	18	219.0	1.5763	5	100%	0	0	0
Kushii Radiance Bookshop	570.00	63	190.0	1.5	4.5	84%	0	0	0
Trans Infopreneur Inc	447.00	217	67.0	1.1763	4.5	94%	0	0	0
A to Z Book House	599.00	1,275	219.0	1.5763	3	46%	0	0	0
Books-a-zillion	599.00	89	219.0	1.5763	4	82%	0	0	0
SAI BOOKS	593.00	181	213.0	1.5605	3	46%	0	0	0
