Seller	Price	No. of Ratings	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
Om Sakthi Books International	119.00	44	0.0	1.0	3.5	60%	0	0	0
Famous bookshop	180.00	17	61.0	1.5126	4	82%	0	0	0
srezstore	215.00		96.0	1.8067			0	0	0
Omnibooks	140.00		21.0	1.1765			0	0	0
famous_Books	229.00	4	110.0	1.9244	4.5	75%	0	0	0
V P Books	225.00		106.0	1.8908			0	0	0
uRead-Store	253.00	25,150	134.0	2.1261	4.5	92%	1	0	0
PUSTAKALAY	253.00	20	134.0	2.1261	4.5	85%	1	0	0
HMT ENTERPRISE	255.00	2	136.0	2.1429	3	50%	0	0	0
PrathamVir Book Store	255.00	25	136.0	2.1429	3	52%	0	0	0
Buy Amazing Books	271.00	3,558	152.0	2.2773	3	51%	0	0	0
Simmra Book House	240.00	62	121.0	2.0168	4.5	84%	0	0	0
Amazing_Buy	294.00	17,789	175.0	2.4706	4.5	95%	1	0	0
Garg's Books	310.00	7	191.0	2.605	2.5	29%	0	0	0
Iconic Deals	250.00	1	131.0	2.1008	5	100%	0	0	0
Bookflow	347.13	3,100	228.13	2.9171	3.5	68%	0	0	0
Book Wise Darya Ganj	349.00	1,099	230.0	2.9328	4.5	89%	0	0	0
FOUNTAINHEAD	287.00	98	168.0	2.4118	4.5	91%	0	0	0
Book tree	289.00		170.0	2.4286			0	0	0
A Mind's Bookstore	291.00	1,409	172.0	2.4454	4.5	89%	0	0	0
AskTech Books	308.00	2	189.0	2.5882	2.5	50%	0	0	0
HERITAGE PUBLISHERS	375.00	783	256.0	3.1513	4.5	94%	0	0	0
aspire india	380.00	332	261.0	3.1933	4	72%	1	0	0
Essay Shopping Malls	380.00	52	261.0	3.1933	4	75%	0	0	0
S B T books	368.00	113	249.0	3.0924	4.5	88%	0	0	0
W S Retaill	368.00	34	249.0	3.0924	3.5	68%	0	0	0
Comma365	344.00	2,242	225.0	2.8908	4.5	95%	0	0	0
Book Selection Centre	300.00	136	181.0	2.521	4.5	96%	0	0	0
The Bookhive	319.20	43	200.2	2.6824	4	80%	0	0	0
Suryan Books	319.00	39	200.0	2.6807	4.5	95%	0	0	0
GBD BOOKS	319.00	232	200.0	2.6807	4	68%	0	0	0
MK BOOKS INDIA	399.00	2,249	280.0	3.3529	2.5	34%	0	0	0
Randomindia	319.00	9	200.0	2.6807	3.5	67%	0	0	0
SBM Enterprises	311.22	48	192.22	2.6153	4	75%	0	0	0
Darth Vader	323.00	61	204.0	2.7143	4	77%	0	0	0
Skycart	331.00	479	212.0	2.7815	4.5	90%	0	0	0
Sunrise Book store	327.00	1,359	208.0	2.7479	3.5	61%	0	0	0
Book store01	379.00	14	260.0	3.1849	3.5	57%	0	0	0
ScribbleGraffito	331.17	29	212.17	2.7829	4.5	91%	0	0	0
Booknow	311.00	898	192.0	2.6134	4	80%	0	0	0
CrossWord Books	367.00	116	248.0	3.084	5	95%	0	0	0
CNA Bookstore	300.00	477	181.0	2.521	4.5	95%	0	0	0
V5MARK	313.00	8	194.0	2.6303	4	75%	0	0	0
BooksRaja	324.00	171	205.0	2.7227	4.5	85%	0	0	0
BOOKKR	399.00	5	280.0	3.3529	3.5	60%	0	0	0
Booksmandi	336.00	2,531	217.0	2.8235	4.5	89%	0	0	0
BookInc	372.00	17	253.0	3.1261	4.5	94%	0	0	0
Amazing BookS	319.00	106	200.0	2.6807	3	54%	0	0	0
READERS CHOICE BOOKS	359.00	100	240.0	3.0168	4	76%	0	0	0
A to Z Book House	399.00	1,275	280.0	3.3529	3	46%	0	0	0
Om Sakthi Books International	119.00	44	0.0	1.0	3.5	60%	0	0	0
Garg's Books	310.00	7	191.0	2.605	2.5	29%	0	0	0
HERITAGE PUBLISHERS	379.00	783	260.0	3.1849	4.5	94%	0	0	0
aspire india	319.00	332	200.0	2.6807	4	72%	0	0	0
ScribbleGraffito	331.17	29	212.17	2.7829	4.5	91%	0	0	0
Sunrise Book store	351.00	1,359	232.0	2.9496	3.5	61%	0	0	0
Books-a-zillion	399.00	89	280.0	3.3529	4	82%	0	0	0
PKS RETAIL	576.00	4	457.0	4.8403	5	100%	0	0	0
SAI BOOKS	395.00	181	276.0	3.3193	3	46%	0	0	0
Payal Books	3333.00	657	3214.0	28.0084	3	51%	0	0	0
Om Sakthi Books International	119.00	44	0.0	1.0	3.5	60%	0	0	0
Books-a-zillion	399.00	89	280.0	3.3529	4	82%	0	0	0
SAI BOOKS	395.00	181	276.0	3.3193	3	46%	0	0	0
