Seller	Price	No. of Ratings	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
Cloudtail India	1451.00	1,299,156	0.0	1.0	4.5	92%	1	1	1
Bookswagon	1638.00	6,375	187.0	1.1289	4	70%	0	0	0
Atlantic Publishers and Distributors	1615.00	14,537	164.0	1.113	4.5	94%	0	0	0
Peacockbooks	1688.00	2,800	237.0	1.1633	4.5	92%	0	0	0
Fast Media 2	1816.15	6,005	365.15	1.2517	4	72%	0	0	0
Sunrise Book store	1633.00	1,356	182.0	1.1254	3.5	61%	0	0	0
Bookswagon	1841.00	6,375	390.0	1.2688	4	70%	0	0	0
INFINITE BOOKS	1871.60	282	420.6	1.2899	5	99%	0	0	0
D R	2808.00	12,168	1357.0	1.9352	4	82%	0	0	0
etohfa	3143.00	23	1692.0	2.1661	5	100%	0	0	0
Atlantic Publishers and Distributors	1861.00	14,537	410.0	1.2826	4.5	94%	0	0	0
Bookswagon	1890.00	6,375	439.0	1.3025	4	70%	0	0	0
Sunrise Book store	1739.00	1,356	288.0	1.1985	3.5	61%	0	0	0
Bookswagon	1890.00	6,375	439.0	1.3025	4	70%	0	0	0
Sunrise Book store	1804.00	1,356	353.0	1.2433	3.5	61%	0	0	0
Sunrise Book store	2118.00	1,356	667.0	1.4597	3.5	61%	0	0	0
