Seller	Price	No. of Ratings	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
Bookflow	225.00	3,100	9.0	1.0417	3.5	68%	0	0	0
ReadAhead	225.00	213	9.0	1.0417	4	79%	0	0	0
uRead-Store	227.00	25,150	11.0	1.0509	4.5	92%	1	0	0
Amazing_Buy	227.00	17,789	11.0	1.0509	4.5	95%	1	0	1
Sunrise Book store	216.00	1,359	0.0	1.0	3.5	61%	0	0	0
Skycart	225.00	479	9.0	1.0417	4.5	90%	0	0	0
SansRack	250.00	1,051	34.0	1.1574	4.5	94%	0	0	0
Books-a-zillion	225.00	89	9.0	1.0417	4	82%	0	0	0
A to Z Book House	250.00	1,275	34.0	1.1574	3	46%	0	0	0
Bookflow	225.00	3,100	9.0	1.0417	3.5	68%	0	0	0
Sunrise Book store	216.00	1,359	0.0	1.0	3.5	61%	0	0	0
Sunrise Book store	230.00	1,359	14.0	1.0648	3.5	61%	0	0	0
Books-a-zillion	250.00	89	34.0	1.1574	4	82%	0	0	0
