Seller	Price	No. of Ratings	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
Inetrade India	524.94	3,257	0.94	1.0018	4	75%	0	0	0
Cloudtail India	600.00	1,299,315	76.0	1.145	4.5	92%	1	1	1
MK BOOKS INDIA	600.00	2,249	76.0	1.145	2.5	34%	0	0	0
Suraj Trading - Express Delivery	524.00	48	0.0	1.0	3	53%	0	0	0
Book store01	595.00	14	71.0	1.1355	3.5	57%	0	0	0
Atlantic Publishers and Distributors	752.00	14,541	228.0	1.4351	4.5	94%	0	0	0
Peacockbooks	808.00	2,801	284.0	1.542	4.5	92%	0	0	0
Bookswagon	915.00	6,389	391.0	1.7462	4	70%	0	0	0
Sunrise Book store	898.00	1,360	374.0	1.7137	3.5	61%	0	0	0
Fast Media 2	1845.19	6,006	1321.19	3.5214	4	72%	0	0	0
