Seller	Price	No. of Ratings	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
Cloudtail India	407.00	1,299,238	7.0	1.0175	4.5	92%	1	1	1
Repro Books on Demand	407.00	3,418	7.0	1.0175	4.5	93%	1	0	0
Read factor	459.00	1,528	59.0	1.1475	3.5	67%	0	0	0
World500	466.00	3,268	66.0	1.165	4	76%	0	0	0
uRead-Store	479.00	25,138	79.0	1.1975	4.5	92%	1	0	0
The Browser Bookstore	489.00	37	89.0	1.2225	3.5	69%	0	0	0
BOOK CENTRE	400.00	862	0.0	1.0	4	81%	0	0	0
Prism Books Pvt Ltd	539.00	1,014	139.0	1.3475	4.5	83%	0	0	0
Inetrade India	518.86	3,253	118.86	1.2972	4	75%	0	0	0
A Mind's Bookstore	521.00	1,409	121.0	1.3025	4.5	89%	0	0	0
Comma365	573.00	2,242	173.0	1.4325	4.5	95%	0	0	0
Book Selection Centre	525.00	136	125.0	1.3125	4.5	96%	0	0	0
BW ENTERPRISES	536.00	44	136.0	1.34	4	79%	0	0	0
Kushii Radiance Bookshop	556.00	63	156.0	1.39	4.5	84%	0	0	0
Skycart	580.00	479	180.0	1.45	4.5	90%	0	0	0
Booksmandi	556.00	2,531	156.0	1.39	4.5	89%	0	0	0
#BooksStore	605.00	6	205.0	1.5125	5	100%	0	0	0
DilliDukan	612.00	5	212.0	1.53	5	100%	0	0	0
MK BOOKS INDIA	695.00	2,247	295.0	1.7375	2.5	34%	0	0	0
Abhinav Books Store	639.00	60	239.0	1.5975	3	53%	0	0	0
Talekart	650.00	19	250.0	1.625	5	95%	0	0	0
SansRack	695.00	1,050	295.0	1.7375	4.5	94%	0	0	0
Bookswagon	2568.00	6,382	2168.0	6.42	4	70%	0	0	0
Bookswagon	2843.00	6,382	2443.0	7.1075	4	70%	0	0	0
