Seller	Price	No. of Ratings	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
City Books Online	995.00	88	0.0	1.0	4.5	93%	0	0	1
Retail Maharaj	3431.12	513	2436.12	3.4484	5	98%	0	0	0
sarat book distributors	3649.00	33	2654.0	3.6673	4.5	91%	0	0	0
T B	4210.92	64	3215.92	4.2321	4.5	93%	0	0	0
SmartGlobal	4510.00	213	3515.0	4.5327	3	49%	0	0	0
B2A UK	4830.00	6,928	3835.0	4.8543	4.5	83%	0	0	0
Fast Media 2	4895.09	6,006	3900.09	4.9197	4	72%	0	0	0
Bookswagon	4919.00	6,387	3924.0	4.9437	4	70%	0	0	0
Atlantic Publishers and Distributors	5106.00	14,540	4111.0	5.1317	4.5	94%	0	0	0
Sunrise Book store	5107.00	1,359	4112.0	5.1327	3.5	61%	0	0	0
Bookswagon	5036.00	6,387	4041.0	5.0613	4	70%	0	0	0
INFINITE BOOKS	5330.75	288	4335.75	5.3575	5	99%	0	0	0
