Seller	Price	No. of Ratings	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
World500	669.00	3,267	0.0	1.0	4	76%	0	0	0
uRead-Store	698.00	25,138	29.0	1.0433	4.5	92%	1	0	1
Amazing_Buy	698.00	17,787	29.0	1.0433	4.5	95%	1	0	0
Buy Amazing Books	699.00	3,555	30.0	1.0448	3	51%	0	0	0
Capsbookz	749.00		80.0	1.1196			0	0	0
Inetrade India	701.33	3,254	32.33	1.0483	4	75%	0	0	0
R-our Book	749.00	1,305	80.0	1.1196	4	77%	0	0	0
BOOKFACTORY	739.00	6	70.0	1.1046	3.5	67%	0	0	0
BOOKFACTRY	799.00	1	130.0	1.1943	5	100%	0	0	0
Book,stage	799.00		130.0	1.1943			0	0	0
BooksStation	799.00		130.0	1.1943			0	0	0
RSONS	739.00	481	70.0	1.1046	4.5	84%	0	0	0
Goodread Bookstore	819.00	579	150.0	1.2242	5	97%	1	0	0
Mumbai gift corner	819.00	720	150.0	1.2242	4.5	89%	0	0	0
Comma365	788.00	2,242	119.0	1.1779	4.5	95%	0	0	0
Randomindia	769.00	9	100.0	1.1495	3.5	67%	0	0	0
MK BOOKS INDIA	849.00	2,247	180.0	1.2691	2.5	34%	0	0	0
Book Selection Centre	749.00	136	80.0	1.1196	4.5	96%	0	0	0
Bookflow	869.13	3,100	200.13	1.2991	3.5	68%	0	0	0
BW ENTERPRISES	779.00	44	110.0	1.1644	4	79%	0	0	0
Skycart	799.00	479	130.0	1.1943	4.5	90%	0	0	0
The Bookhive	799.20	43	130.2	1.1946	4	80%	0	0	0
Sunrise Book store	738.00	1,358	69.0	1.1031	3.5	61%	0	0	0
BooksRaja	785.00	171	116.0	1.1734	4.5	85%	0	0	0
V5MARK	777.00	8	108.0	1.1614	4	75%	0	0	0
ABRB	899.00	60	230.0	1.3438	4	82%	0	0	0
ReadAhead	899.00	213	230.0	1.3438	4	79%	0	0	0
Booksmandi	800.00	2,531	131.0	1.1958	4.5	89%	0	0	0
Wish Your Book	839.16		170.16	1.2543			0	0	0
W S Retaill	922.00	34	253.0	1.3782	3.5	68%	0	0	0
S B T books	922.00	113	253.0	1.3782	4.5	88%	0	0	0
Browsers' Lounge	849.15	122	180.15	1.2693	4.5	96%	0	0	0
Suryan Books	849.00	39	180.0	1.2691	4.5	95%	0	0	0
Resource book store	849.00	1	180.0	1.2691	5	100%	0	0	0
Amazing BookS	799.00	106	130.0	1.1943	3	54%	0	0	0
ScribbleGraffito	819.18	29	150.18	1.2245	4.5	91%	0	0	0
BSK Book	929.00	160	260.0	1.3886	3.5	61%	0	0	0
Winmaarc	960.00	118	291.0	1.435	3.5	68%	0	0	0
Abhinav Books Store	879.12	60	210.12	1.3141	3	53%	0	0	0
CrossWord Books	919.00	116	250.0	1.3737	5	95%	0	0	0
NS DISTRIBUTOR	929.00	7	260.0	1.3886	4	86%	0	0	0
BookInc	914.00	17	245.0	1.3662	4.5	94%	0	0	0
Santusti Enterprises	999.00	26	330.0	1.4933	4	81%	0	0	0
Books-a-zillion	899.10	89	230.1	1.3439	4	82%	0	0	0
Book store01	979.00	14	310.0	1.4634	3.5	57%	0	0	0
The Grand_Store	930.00	10	261.0	1.3901	3	50%	0	0	0
BOOKKR	999.00	5	330.0	1.4933	3.5	60%	0	0	0
A to Z Book House	999.00	1,275	330.0	1.4933	3	46%	0	0	0
Maitry book Agency	999.00	139	330.0	1.4933	3.5	68%	0	0	0
SAI BOOKS	989.00	181	320.0	1.4783	3	46%	0	0	0
Bookflow	899.10	3,100	230.1	1.3439	3.5	68%	0	0	0
ScribbleGraffito	829.17	29	160.17	1.2394	4.5	91%	0	0	0
Abhinav Books Store	899.10	60	230.1	1.3439	3	53%	0	0	0
Bookswagon	1840.00	6,382	1171.0	2.7504	4	70%	0	0	0
Sunrise Book store	1746.00	1,358	1077.0	2.6099	3.5	61%	0	0	0
SmartGlobal	2442.00	212	1773.0	3.6502	3	50%	0	0	0
etohfa	4012.00	23	3343.0	5.997	5	100%	0	0	0
