Seller	Price	No. of Ratings	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
World500	407.00	3,248	0.0	1.0	4	76%	0	0	0
uRead-Store	539.00	25,127	132.0	1.3243	4.5	92%	1	0	1
Goodread Bookstore	539.00	579	132.0	1.3243	5	97%	1	0	0
ReadAhead	539.00	213	132.0	1.3243	4	79%	0	0	0
Amazing Buy	599.00	183,788	192.0	1.4717	5	97%	1	0	0
Buy Amazing Books	599.00	3,536	192.0	1.4717	3	51%	0	0	0
MK BOOKS INDIA	599.00	2,245	192.0	1.4717	2.5	34%	0	0	0
Browsers' Lounge	576.00	122	169.0	1.4152	4.5	96%	0	0	0
A to Z Book House	599.00	1,275	192.0	1.4717	3	46%	0	0	0
Payal Books	599.00	657	192.0	1.4717	3	51%	0	0	0
Booksmandi	599.00	2,530	192.0	1.4717	4.5	89%	0	0	0
