Seller	Price	No. of Ratings	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
uRead-Store	1706.00	25,152	0.0	1.0	4.5	92%	1	0	1
Bookswagon	1740.00	6,387	34.0	1.0199	4	70%	0	0	0
Sunrise Book store	1735.00	1,359	29.0	1.017	3.5	61%	0	0	0
Mittal Books India	1951.00	15,729	245.0	1.1436	4.5	95%	1	0	0
Bookswagon	1957.00	6,387	251.0	1.1471	4	70%	0	0	0
Sunrise Book store	1865.00	1,359	159.0	1.0932	3.5	61%	0	0	0
B2A UK	2056.00	6,928	350.0	1.2052	4.5	83%	0	0	0
CB-India	1967.00	3,033	261.0	1.153	4.5	95%	0	0	0
Fast Media 2	2716.21	6,006	1010.21	1.5922	4	72%	0	0	0
IndieCulture	3146.31		1440.31	1.8443			0	0	0
Bookswagon	1957.00	6,387	251.0	1.1471	4	70%	0	0	0
Bookswagon	2009.00	6,387	303.0	1.1776	4	70%	0	0	0
Sunrise Book store	1925.00	1,359	219.0	1.1284	3.5	61%	0	0	0
Bookswagon	2106.00	6,387	400.0	1.2345	4	70%	0	0	0
Sunrise Book store	2220.00	1,359	514.0	1.3013	3.5	61%	0	0	0
