Seller	Price	No. of Ratings	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
Read factor	593.00	1,528	0.0	1.0	3.5	67%	0	0	0
uRead-Store	770.00	25,136	177.0	1.2985	4.5	92%	1	0	0
Amazing_Buy	770.00	17,787	177.0	1.2985	4.5	95%	1	0	1
Suraj Trading - Express Delivery	730.00	48	137.0	1.231	3	53%	0	0	0
Cloudtail India	835.00	1,299,236	242.0	1.4081	4.5	92%	1	1	0
CrossWord Books	827.00	116	234.0	1.3946	5	95%	0	0	0
Shreeganesh16	807.00	27	214.0	1.3609	4.5	83%	0	0	0
Blossom book house	899.00	58	306.0	1.516	4	74%	0	0	0
Book store01	899.00	14	306.0	1.516	3.5	57%	0	0	0
A to Z Book House	899.00	1,275	306.0	1.516	3	46%	0	0	0
CrossWord Books	827.00	116	234.0	1.3946	5	95%	0	0	0
S B T books	836.00	113	243.0	1.4098	4.5	88%	0	0	0
INFINITE BOOKS	3970.75	287	3377.75	6.696	5	99%	0	0	0
D R	4405.00	12,168	3812.0	7.4283	4	82%	0	0	0
etohfa	5474.00	23	4881.0	9.231	5	100%	0	0	0
