Seller	Price	No. of Ratings	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
Cloudtail India	389.00	1,299,276	0.0	1.0	4.5	92%	1	1	0
uRead-Store	389.00	25,145	0.0	1.0	4.5	92%	1	0	1
SAIRAM16	389.00	123	0.0	1.0	5	95%	0	0	0
World500	436.00	3,271	47.0	1.1208	4	76%	0	0	0
Buy Amazing Books	455.00	3,557	66.0	1.1697	3	51%	0	0	0
Amazing_Buy	468.00	17,789	79.0	1.2031	4.5	95%	1	0	0
PKS RETAIL	469.00	4	80.0	1.2057	5	100%	0	0	0
ApnaBazzar	512.00	49	123.0	1.3162	3.5	63%	0	0	0
Inetrade India	445.82	3,254	56.82	1.1461	4	75%	0	0	0
R-our Book	487.00	1,305	98.0	1.2519	4	77%	0	0	0
Mumbai gift corner	538.00	720	149.0	1.383	4.5	89%	0	0	0
FOUNTAINHEAD	468.00	98	79.0	1.2031	4.5	91%	0	0	0
Sri Ganesha Books	468.00	382	79.0	1.2031	4	82%	0	0	0
O_Store	468.00	593	79.0	1.2031	4.5	87%	0	0	0
Maitry book Agency	410.44	139	21.44	1.0551	3.5	68%	0	0	0
AskTech Books	488.00	2	99.0	1.2545	2.5	50%	0	0	0
MK BOOKS INDIA	553.00	2,249	164.0	1.4216	2.5	34%	0	0	0
Prism Books Pvt Ltd	504.00	1,014	115.0	1.2956	4.5	83%	0	0	0
A Mind's Bookstore	474.00	1,409	85.0	1.2185	4.5	89%	0	0	0
RSONS	480.00	481	91.0	1.2339	4.5	84%	0	0	0
Bookflow	565.50	3,100	176.5	1.4537	3.5	68%	0	0	0
SBM Enterprises	481.00	48	92.0	1.2365	4	75%	0	0	0
BooksRaja	473.00	171	84.0	1.2159	4.5	85%	0	0	0
ABRB	580.00	60	191.0	1.491	4	82%	0	0	0
Randomindia	501.00	9	112.0	1.2879	3.5	67%	0	0	0
Comma365	541.00	2,242	152.0	1.3907	4.5	95%	0	0	0
#BooksStore	520.00	6	131.0	1.3368	5	100%	0	0	0
Sunrise Book store	474.00	1,359	85.0	1.2185	3.5	61%	0	0	0
BW ENTERPRISES	501.00	44	112.0	1.2879	4	79%	0	0	0
The Bookhive	520.00	43	131.0	1.3368	4	80%	0	0	0
Suryan Books	520.00	39	131.0	1.3368	4.5	95%	0	0	0
SRBOOKWORLD	599.00	404	210.0	1.5398	4.5	93%	0	0	0
W S Retaill	600.00	34	211.0	1.5424	3.5	68%	0	0	0
BOOKS MASTER	550.00	22	161.0	1.4139	4	77%	0	0	0
S B T books	605.00	113	216.0	1.5553	4.5	88%	0	0	0
V5MARK	502.00	8	113.0	1.2905	4	75%	0	0	0
ScribbleGraffito	533.00	29	144.0	1.3702	4.5	91%	0	0	0
Skycart	542.00	479	153.0	1.3933	4.5	90%	0	0	0
HERITAGE PUBLISHERS	618.00	783	229.0	1.5887	4.5	94%	0	0	0
Booksmandi	520.00	2,531	131.0	1.3368	4.5	89%	0	0	0
Booknow	520.00	898	131.0	1.3368	4	80%	0	0	0
Suraj Trading - Express Delivery	528.00	48	139.0	1.3573	3	53%	0	0	0
Resource book store	553.00	1	164.0	1.4216	5	100%	0	0	0
Wish Your Book	552.50		163.5	1.4203			0	0	0
BSK Book	615.00	160	226.0	1.581	3.5	61%	0	0	0
Kushii Radiance Bookshop	553.00	63	164.0	1.4216	4.5	84%	0	0	0
DilliDukan	577.00	5	188.0	1.4833	5	100%	0	0	0
Abhinav Books Store	572.00	60	183.0	1.4704	3	53%	0	0	0
CrossWord Books	598.00	116	209.0	1.5373	5	95%	0	0	0
S J Books	553.00	1	164.0	1.4216	5	100%	0	0	0
BOOK CENTRE	559.00	862	170.0	1.437	4	81%	0	0	0
Goodread Bookstore	572.00	579	183.0	1.4704	5	97%	0	0	0
NS DISTRIBUTOR	601.00	7	212.0	1.545	4	86%	0	0	0
Book store01	630.00	14	241.0	1.6195	3.5	57%	0	0	0
BookInc	585.00	17	196.0	1.5039	4.5	94%	0	0	0
Starmark	585.00	2,139	196.0	1.5039	3.5	68%	0	0	0
Winmaarc	668.00	118	279.0	1.7172	3.5	68%	0	0	0
The Grand_Store	620.00	10	231.0	1.5938	3	50%	0	0	0
Venture360	618.00	25	229.0	1.5887	3	52%	0	0	0
BOOKKR	650.00	5	261.0	1.671	3.5	60%	0	0	0
Bookflow	565.50	3,100	176.5	1.4537	3.5	68%	0	0	0
BooksRaja	492.00	171	103.0	1.2648	4.5	85%	0	0	0
The Bookhive	520.00	43	131.0	1.3368	4	80%	0	0	0
BW ENTERPRISES	501.00	44	112.0	1.2879	4	79%	0	0	0
Books-a-zillion	585.00	89	196.0	1.5039	4	82%	0	0	0
Browsers' Lounge	621.00	122	232.0	1.5964	4.5	96%	0	0	0
SansRack	650.00	1,051	261.0	1.671	4.5	94%	0	0	0
A to Z Book House	650.00	1,275	261.0	1.671	3	46%	0	0	0
ROSHAN COLLECTION	726.00		337.0	1.8663			0	0	0
SAI BOOKS	643.00	181	254.0	1.653	3	46%	0	0	0
Bookflow	585.00	3,100	196.0	1.5039	3.5	68%	0	0	0
BW ENTERPRISES	507.00	44	118.0	1.3033	4	79%	0	0	0
