Seller	Price	No. of Ratings	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
Cloudtail India	365.00	1,299,282	0.0	1.0	4.5	92%	1	1	1
Amazing_Buy	379.00	17,789	14.0	1.0384	4.5	95%	1	0	0
SRBOOKWORLD	409.00	404	44.0	1.1205	4.5	93%	0	0	0
R-our Book	374.00	1,305	9.0	1.0247	4	77%	0	0	0
Comma365	403.00	2,242	38.0	1.1041	4.5	95%	0	0	0
RSONS	369.00	481	4.0	1.011	4.5	84%	0	0	0
aspire india	450.00	332	85.0	1.2329	4	72%	1	0	0
Sunrise Book store	375.00	1,359	10.0	1.0274	3.5	61%	0	0	0
HERITAGE PUBLISHERS	469.00	783	104.0	1.2849	4.5	94%	0	0	0
Amazing Buy	499.00	183,788	134.0	1.3671	5	98%	1	0	0
RSONS	375.00	481	10.0	1.0274	4.5	84%	0	0	0
RSONS	380.00	481	15.0	1.0411	4.5	84%	0	0	0
aspire india	399.00	332	34.0	1.0932	4	72%	0	0	0
Books-a-zillion	449.10	89	84.1	1.2304	4	82%	0	0	0
A to Z Book House	499.00	1,275	134.0	1.3671	3	46%	0	0	0
Books-a-zillion	499.00	89	134.0	1.3671	4	82%	0	0	0
