Seller	Price	No. of Ratings	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
BOOKS LAND	820.00	28	0.0	1.0	4	75%	0	0	0
Cloudtail India	923.00	1,299,156	103.0	1.1256	4.5	92%	1	1	1
ReaderBooks	854.00	441	34.0	1.0415	4	72%	0	0	0
Mittal Books India	946.00	15,728	126.0	1.1537	4.5	95%	1	0	0
uRead-Store	951.00	25,127	131.0	1.1598	4.5	92%	1	0	0
BetterDeals	972.76	12	152.76	1.1863	5	100%	0	0	0
MK BOOKS INDIA	1049.00	2,245	229.0	1.2793	2.5	34%	0	0	0
Darth Vader	951.00	61	131.0	1.1598	4	77%	0	0	0
International Book Centre	944.10	56	124.1	1.1513	4	71%	0	0	0
BooksRaja	965.00	171	145.0	1.1768	4.5	85%	0	0	0
Sunrise Book store	910.00	1,356	90.0	1.1098	3.5	61%	0	0	0
MANJU INTERNATIONAL	1049.00	86	229.0	1.2793	4	79%	0	0	0
BOOK CENTRE	1052.00	862	232.0	1.2829	4	81%	0	0	0
Books-a-zillion	1049.00	89	229.0	1.2793	4	82%	0	0	0
Booksmandi	1049.00	2,530	229.0	1.2793	4.5	89%	0	0	0
SAI BOOKS	1038.00	181	218.0	1.2659	3	46%	0	0	0
Ebookstore	1262.00	522	442.0	1.539	4.5	85%	0	0	0
Book eHub	1308.00	32	488.0	1.5951	4	74%	0	0	0
The Grand_Store	1070.00	10	250.0	1.3049	3	50%	0	0	0
ASIAN TREASURES	1339.00	18	519.0	1.6329	4.5	94%	0	0	0
Books-a-zillion	1049.00	89	229.0	1.2793	4	82%	0	0	0
Sunrise Book store	966.00	1,356	146.0	1.178	3.5	61%	0	0	0
SAI BOOKS	1038.00	181	218.0	1.2659	3	46%	0	0	0
Speedy_Books	1625.00	489	805.0	1.9817	4.5	80%	0	0	0
