Seller	Price	No. of Ratings	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
Santosh Book Enterprises	887.00	41	0.0	1.0	4	73%	0	0	0
Santosh Book Enterprises	941.00	41	54.0	1.0609	4	73%	0	0	0
Bookswagon	1610.00	6,387	723.0	1.8151	4	70%	0	0	1
Sunrise Book store	1501.00	1,359	614.0	1.6922	3.5	61%	0	0	0
T B	1849.26	64	962.26	2.0848	4.5	93%	0	0	0
B2A UK	2340.00	6,928	1453.0	2.6381	4.5	83%	0	0	0
SmartGlobal	2690.00	213	1803.0	3.0327	3	49%	0	0	0
Fast Media 2	2853.71	6,006	1966.71	3.2173	4	72%	0	0	0
D R	3618.00	12,169	2731.0	4.0789	4	82%	0	0	0
etohfa	4271.00	23	3384.0	4.8151	5	100%	0	0	0
Bookswagon	2151.00	6,387	1264.0	2.425	4	70%	0	0	1
Bookswagon	2524.00	6,387	1637.0	2.8455	4	70%	0	0	1
Sunrise Book store	2432.00	1,359	1545.0	2.7418	3.5	61%	0	0	0
