Seller	Price	No. of Ratings	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
uRead-Store	301.00	25,134	0.0	1.0	4.5	92%	1	0	0
Cloudtail India	301.00	1,299,189	0.0	1.0	4.5	92%	1	1	1
Bargain Book	302.00	265	1.0	1.0033	4.5	98%	0	0	0
Read factor	363.00	1,524	62.0	1.206	3.5	67%	0	0	0
Amazing_Buy	380.00	17,786	79.0	1.2625	4.5	95%	1	0	0
MK BOOKS INDIA	424.00	2,247	123.0	1.4086	2.5	34%	0	0	0
Inetrade India	359.84	3,253	58.84	1.1955	4	75%	0	0	0
Mumbai gift corner	443.00	718	142.0	1.4718	4.5	89%	0	0	0
RSONS	369.00	481	68.0	1.2259	4.5	84%	0	0	0
The Bookhive	399.20	43	98.2	1.3262	4	80%	0	0	0
Comma365	438.00	2,242	137.0	1.4551	4.5	95%	0	0	0
Booknow	389.00	898	88.0	1.2924	4	80%	0	0	0
Booksmandi	400.00	2,531	99.0	1.3289	4.5	89%	0	0	0
Resource book store	424.00	1	123.0	1.4086	5	100%	0	0	0
Abhinav Books Store	439.12	60	138.12	1.4589	3	54%	0	0	0
Suryan Books	440.00	39	139.0	1.4618	4.5	95%	0	0	0
CNA Bookstore	400.00	477	99.0	1.3289	4.5	95%	0	0	0
ScribbleGraffito	451.00	29	150.0	1.4983	4.5	91%	0	0	0
BookAdda	484.00	365	183.0	1.608	3	47%	0	0	0
Browsers' Lounge	531.00	122	230.0	1.7641	4.5	96%	0	0	0
ScribbleGraffito	451.00	29	150.0	1.4983	4.5	91%	0	0	0
Ambe Books	533.38	2	232.38	1.772	3	50%	0	0	0
Ginni Books	533.48	9	232.48	1.7724	4.5	89%	0	0	0
SAI BOOKS	494.00	181	193.0	1.6412	3	46%	0	0	0
Atlantic Publishers and Distributors	663.00	14,538	362.0	2.2027	4.5	94%	0	0	0
Peacockbooks	718.00	2,801	417.0	2.3854	4.5	92%	0	0	0
Bookswagon	784.00	6,382	483.0	2.6047	4	70%	0	0	0
Sunrise Book store	746.00	1,357	445.0	2.4784	3.5	61%	0	0	0
Universal Books House	786.00	1	485.0	2.6113	5	100%	0	0	0
D R	2279.00	12,168	1978.0	7.5714	4	82%	0	0	0
Abhinav Books Store	495.00	60	194.0	1.6445	3	54%	0	0	0
Bookswagon	784.00	6,382	483.0	2.6047	4	70%	0	0	0
Sunrise Book store	781.00	1,357	480.0	2.5947	3.5	61%	0	0	0
