Seller	Price	No. of Ratings	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
Atlantic Publishers and Distributors	2973.00	14,540	46.0	1.0157	4.5	94%	0	0	0
Bookswagon	3008.00	6,387	81.0	1.0277	4	70%	0	0	0
Sunrise Book store	2927.00	1,358	0.0	1.0	3.5	61%	0	0	0
Cloudtail India	3199.00	1,299,265	272.0	1.0929	4.5	92%	1	1	1
BOOKZONE INDIA	3199.00	158	272.0	1.0929	4.5	100%	1	0	0
Bookswagon	3393.00	6,387	466.0	1.1592	4	70%	0	0	0
B2A UK	3675.00	6,928	748.0	1.2556	4.5	83%	0	0	0
Fast Media 2	3753.15	6,006	826.15	1.2823	4	72%	0	0	0
D R	4663.00	12,169	1736.0	1.5931	4	82%	0	0	0
A STAR BOOK	5601.00	5	2674.0	1.9136	5	100%	0	0	0
Sunrise Book store	3312.00	1,358	385.0	1.1315	3.5	61%	0	0	0
Sunrise Book store	3594.00	1,358	667.0	1.2279	3.5	61%	0	0	0
Sunrise Book store	4139.00	1,358	1212.0	1.4141	3.5	61%	0	0	0
