Seller	Price	No. of Ratings	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
Cloudtail India	280.00	1,299,289	5.0	1.0182	4.5	92%	1	1	1
Repro Books-On-Demand	280.00	8,433	5.0	1.0182	4.5	94%	1	0	0
Book Wise	297.00		22.0	1.08			0	0	0
Nanhi Shop	280.00	53	5.0	1.0182	3	51%	0	0	0
V5MARK	275.00	8	0.0	1.0	4	75%	0	0	0
BooksRaja	291.00	171	16.0	1.0582	4.5	85%	0	0	0
BOOK CENTRE	312.00	862	37.0	1.1345	4	81%	0	0	0
Books-a-zillion	297.00	89	22.0	1.08	4	82%	0	0	0
radhika A communication	295.00	29	20.0	1.0727	4	77%	0	0	0
Book eHub	686.00	32	411.0	2.4945	4	72%	0	0	0
B2A UK	2288.00	6,928	2013.0	8.32	4.5	83%	0	0	0
Bookswagon	2250.00	6,387	1975.0	8.1818	4	70%	0	0	0
