Seller	Price	No. of Ratings	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
Cloudtail India	3532.00	1,299,291	0.0	1.0	4.5	92%	1	1	1
B2A UK	3769.00	6,928	237.0	1.0671	4.5	83%	0	0	0
Ebookstore	3824.00	522	292.0	1.0827	4.5	85%	0	0	0
CB-India	4049.00	3,033	517.0	1.1464	4.5	95%	0	0	0
Fast Media 2	4482.60	6,006	950.6	1.2691	4	72%	0	0	0
Bookswagon	4499.00	6,387	967.0	1.2738	4	70%	0	0	0
Sunrise Book store	4428.00	1,359	896.0	1.2537	3.5	61%	0	0	0
ALL INDIA BOOK STORE	4789.00	9	1257.0	1.3559	3.5	67%	0	0	0
etohfa	4951.00	23	1419.0	1.4018	5	100%	0	0	0
dealstar	7355.00	6,601	3823.0	2.0824	4.5	85%	0	0	0
Sunrise Book store	4675.00	1,359	1143.0	1.3236	3.5	61%	0	0	0
etohfa	5379.00	23	1847.0	1.5229	5	100%	0	0	0
