Seller	Price	No. of Ratings	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
Cloudtail India	950.00	1,299,292	22.0	1.0237	4.5	92%	1	1	1
MK BOOKS INDIA	950.00	2,249	22.0	1.0237	2.5	34%	0	0	0
Bookswagon	952.00	6,387	24.0	1.0259	4	70%	0	0	0
Bookswagon	951.00	6,387	23.0	1.0248	4	70%	0	0	0
Sunrise Book store	928.00	1,360	0.0	1.0	3.5	61%	0	0	0
Sunrise Book store	930.00	1,360	2.0	1.0022	3.5	61%	0	0	0
B2A UK	1386.00	6,928	458.0	1.4935	4.5	83%	0	0	0
D R	1652.00	12,169	724.0	1.7802	4	82%	0	0	0
Fast Media 2	1702.27	6,006	774.27	1.8343	4	72%	0	0	0
Sunrise Book store	1146.00	1,360	218.0	1.2349	3.5	61%	0	0	0
Bookswagon	1293.00	6,387	365.0	1.3933	4	70%	0	0	0
Sunrise Book store	1300.00	1,360	372.0	1.4009	3.5	61%	0	0	0
