Seller	Price	No. of Ratings	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
Atlantic Publishers and Distributors	1998.00	14,538	0.0	1.0	4.5	94%	0	0	1
Peacockbooks	2049.00	2,801	51.0	1.0255	4.5	92%	0	0	0
B2A UK	2137.00	6,928	139.0	1.0696	4.5	83%	0	0	0
Bookswagon	2243.00	6,382	245.0	1.1226	4	70%	0	0	0
Sunrise Book store	2342.00	1,358	344.0	1.1722	3.5	61%	0	0	0
Bookswagon	2590.00	6,382	592.0	1.2963	4	70%	0	0	0
Atlantic Publishers and Distributors	2654.00	14,538	656.0	1.3283	4.5	94%	0	0	1
INFINITE BOOKS	2694.08	287	696.08	1.3484	5	99%	0	0	0
Sunrise Book store	2557.00	1,358	559.0	1.2798	3.5	61%	0	0	0
Fast Media 2	3159.08	6,006	1161.08	1.5811	4	72%	0	0	0
Bookswagon	2590.00	6,382	592.0	1.2963	4	70%	0	0	0
Bookswagon	2647.00	6,382	649.0	1.3248	4	70%	0	0	0
Sunrise Book store	2614.00	1,358	616.0	1.3083	3.5	61%	0	0	0
Bookswagon	2883.00	6,382	885.0	1.4429	4	70%	0	0	0
B2A UK	2952.00	6,928	954.0	1.4775	4.5	83%	0	0	0
Peacockbooks	2987.00	2,801	989.0	1.495	4.5	92%	0	0	0
