Seller	Price	No. of Ratings	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
ChessBase India	1180.00	24	0.0	1.0	4.5	92%	1	0	0
Cloudtail India	1180.00	1,299,255	0.0	1.0	4.5	92%	1	1	1
MM Mukhi & Sons	1212.00	179	32.0	1.0271	4.5	96%	0	0	0
Best Price_	1450.00	224	270.0	1.2288	4	82%	0	0	0
Atlantic Publishers and Distributors	1772.00	14,538	592.0	1.5017	4.5	94%	0	0	0
Peacockbooks	1715.00	2,801	535.0	1.4534	4.5	92%	0	0	0
Bookswagon	1860.00	6,385	680.0	1.5763	4	70%	0	0	0
Sunrise Book store	1696.00	1,358	516.0	1.4373	3.5	61%	0	0	0
INFINITE BOOKS	2505.37	287	1325.37	2.1232	5	99%	0	0	0
Fast Media 2	2561.00	6,005	1381.0	2.1703	4	72%	0	0	0
Atlantic Publishers and Distributors	1627.00	14,538	447.0	1.3788	4.5	94%	0	0	0
Bookswagon	1860.00	6,385	680.0	1.5763	4	70%	0	0	0
Bookswagon	1904.00	6,385	724.0	1.6136	4	70%	0	0	0
Sunrise Book store	1733.00	1,358	553.0	1.4686	3.5	61%	0	0	0
