Seller	Price	No. of Ratings	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
Read factor	429.00	1,528	0.0	1.0	3.5	67%	0	0	0
uRead-Store	485.00	25,138	56.0	1.1305	4.5	92%	1	0	0
Amazing_Buy	485.00	17,787	56.0	1.1305	4.5	95%	1	0	1
Inetrade India	445.82	3,254	16.82	1.0392	4	75%	0	0	0
Royal500	588.00	882	159.0	1.3706	4.5	92%	0	0	0
Mumbai gift corner	618.00	720	189.0	1.4406	4.5	89%	0	0	0
Books For All	650.00	314	221.0	1.5152	4	81%	1	0	0
Buy Amazing Books	650.00	3,555	221.0	1.5152	3	51%	0	0	0
MK BOOKS INDIA	650.00	2,247	221.0	1.5152	2.5	34%	0	0	0
Bookswagon	875.00	6,382	446.0	2.0396	4	70%	0	0	0
Sunrise Book store	870.00	1,358	441.0	2.028	3.5	61%	0	0	0
Bookswagon	1120.00	6,382	691.0	2.6107	4	70%	0	0	0
Sunrise Book store	982.00	1,358	553.0	2.289	3.5	61%	0	0	0
Sunrise Book store	1138.00	1,358	709.0	2.6527	3.5	61%	0	0	0
Sunrise Book store	1332.00	1,358	903.0	3.1049	3.5	61%	0	0	0
Bookswagon	1415.00	6,382	986.0	3.2984	4	70%	0	0	0
Sunrise Book store	1415.00	1,358	986.0	3.2984	3.5	61%	0	0	0
Fast Media 2	1851.10	6,006	1422.1	4.3149	4	72%	0	0	0
