Seller	Price	No. of Ratings	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
Read factor	1524.00	1,528	0.0	1.0	3.5	67%	0	0	0
uRead-Store	1700.00	25,136	176.0	1.1155	4.5	92%	1	0	0
Amazing_Buy	1700.00	17,787	176.0	1.1155	4.5	95%	1	0	0
Cloudtail India	1700.00	1,299,236	176.0	1.1155	4.5	92%	1	1	1
Inetrade India	1808.28	3,253	284.28	1.1865	4	75%	0	0	0
Atlantic Publishers and Distributors	1965.00	14,538	441.0	1.2894	4.5	94%	0	0	0
Goodread Bookstore	1852.00	579	328.0	1.2152	5	97%	0	0	0
TANU1410	2175.00	10	651.0	1.4272	4	80%	0	0	0
Bookswagon	2224.00	6,382	700.0	1.4593	4	70%	0	0	0
Sunrise Book store	2083.00	1,358	559.0	1.3668	3.5	61%	0	0	0
Retail Maharaj	2259.00	513	735.0	1.4823	5	98%	0	0	0
Sunrise Book store	2335.00	1,358	811.0	1.5322	3.5	61%	0	0	0
MK BOOKS INDIA	2352.00	2,247	828.0	1.5433	2.5	34%	0	0	0
Sunrise Book store	2408.00	1,358	884.0	1.5801	3.5	61%	0	0	0
Fast Media 2	2714.53	6,006	1190.53	1.7812	4	72%	0	0	0
INFINITE BOOKS	3212.90	287	1688.9	2.1082	5	99%	0	0	0
etohfa	4998.00	23	3474.0	3.2795	5	100%	0	0	0
