Seller	Price	No. of Ratings	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
Read factor	825.00	1,532	0.0	1.0	3.5	67%	0	0	0
Booklover's Delight	859.00	3	34.0	1.0412	3.5	67%	0	0	0
BOOKS BOOKS INDIA	895.00	56	70.0	1.0848	3.5	55%	0	0	1
MK BOOKS INDIA	1063.00	2,249	238.0	1.2885	2.5	34%	0	0	0
fairdealenterprise	962.50	45	137.5	1.1667	2	25%	0	0	0
ABC books International	1050.00	26	225.0	1.2727	4	73%	0	0	0
Grover Book & Stationery Co	1020.00	39	195.0	1.2364	4.5	87%	0	0	0
Inetrade India	1083.71	3,254	258.71	1.3136	4	75%	0	0	0
Amazing BookS	1000.00	106	175.0	1.2121	3	54%	0	0	0
Mumbai gift corner	1188.00	720	363.0	1.44	4.5	89%	0	0	0
Abhinav Books Store	1125.00	60	300.0	1.3636	3	53%	0	0	0
BookInc	1163.00	17	338.0	1.4097	4.5	94%	0	0	0
Booksmandi	1125.00	2,531	300.0	1.3636	4.5	89%	0	0	0
BOOKKR	1250.00	5	425.0	1.5152	3.5	60%	0	0	0
Browsers' Lounge	1187.00	122	362.0	1.4388	4.5	96%	0	0	0
Atikahmed Mansuri	1299.00	1	474.0	1.5745	1	0%	0	0	0
S B T books	1154.00	113	329.0	1.3988	4.5	88%	0	0	0
SN Square	1375.00	59	550.0	1.6667	4	75%	0	0	0
W S Retaill	1154.00	34	329.0	1.3988	3.5	68%	0	0	0
INFINITE BOOKS	1934.93	288	1109.93	2.3454	5	99%	0	0	0
Abhinav Books Store	1150.00	60	325.0	1.3939	3	53%	0	0	0
Bookswagon	2031.00	6,387	1206.0	2.4618	4	70%	0	0	0
SmartGlobal	2172.00	213	1347.0	2.6327	3	49%	0	0	0
Fast Media 2	2229.49	6,006	1404.49	2.7024	4	72%	0	0	0
D R	2815.00	12,169	1990.0	3.4121	4	82%	0	0	0
