Seller	Price	No. of Ratings	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
SSSENTERPRISESS	595.00	1,817	0.0	1.0	4	78%	0	0	0
The Best Book Store	650.00	55	55.0	1.0924	3.5	54%	0	0	0
Cloudtail India	742.00	1,299,238	147.0	1.2471	4.5	92%	1	1	1
uRead-Store	743.00	25,138	148.0	1.2487	4.5	92%	1	0	0
siddharth books	700.00	51	105.0	1.1765	2.5	36%	0	0	0
JBCPD	837.00	32,618	242.0	1.4067	4.5	93%	1	0	0
Rama BOOKS	755.16	6	160.16	1.2692	3.5	67%	0	0	0
O_Store	737.18	593	142.18	1.239	4.5	87%	0	0	0
MK BOOKS INDIA	899.00	2,247	304.0	1.5109	2.5	34%	0	0	0
Sunrise Book store	772.00	1,358	177.0	1.2975	3.5	61%	0	0	0
V5MARK	816.00	8	221.0	1.3714	4	75%	0	0	0
MANJU INTERNATIONAL	899.00	86	304.0	1.5109	4	79%	0	0	0
BOOK CENTRE	889.00	862	294.0	1.4941	4	81%	0	0	0
Books-a-zillion	899.00	89	304.0	1.5109	4	82%	0	0	0
Booksmandi	899.00	2,531	304.0	1.5109	4.5	89%	0	0	0
SAI BOOKS	890.00	181	295.0	1.4958	3	46%	0	0	0
Ebookstore	1130.00	522	535.0	1.8992	4.5	85%	0	0	0
Book eHub	1184.00	32	589.0	1.9899	4	72%	0	0	0
ASIAN TREASURES	1206.00	18	611.0	2.0269	4.5	94%	0	0	0
Speedy_Books	1345.00	490	750.0	2.2605	4.5	81%	0	0	0
SAI BOOKS	890.00	181	295.0	1.4958	3	46%	0	0	0
