Seller	Price	No. of Ratings	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
Famous bookshop	300.00	17	0.0	1.0	4	82%	0	0	0
Read factor	329.00	1,528	29.0	1.0967	3.5	67%	0	0	0
World500	339.00	3,267	39.0	1.13	4	76%	0	0	0
Trans Infopreneur Inc	398.00	218	98.0	1.3267	4.5	94%	1	0	1
Inetrade India	326.48	3,254	26.48	1.0883	4	75%	0	0	0
R-our Book	374.00	1,305	74.0	1.2467	4	77%	0	0	0
MK BOOKS INDIA	424.00	2,247	124.0	1.4133	2.5	34%	0	0	0
Sri Ganesha Books	359.00	382	59.0	1.1967	4	82%	0	0	0
Prism Books Pvt Ltd	399.00	1,014	99.0	1.33	4.5	83%	0	0	0
MONOBO BOOKS	364.00	117	64.0	1.2133	4.5	86%	0	0	0
SRBInternational	459.00	38	159.0	1.53	4.5	92%	0	0	0
SRBOOKWORLD	459.00	404	159.0	1.53	4.5	93%	0	0	0
ABC books International	389.00	26	89.0	1.2967	4	73%	0	0	0
BooksRaja	364.00	171	64.0	1.2133	4.5	85%	0	0	0
HERITAGE PUBLISHERS	469.00	783	169.0	1.5633	4.5	94%	0	0	0
The Bookhive	399.20	43	99.2	1.3307	4	80%	0	0	0
Suryan Books	399.00	39	99.0	1.33	4.5	95%	0	0	0
BW ENTERPRISES	384.00	44	84.0	1.28	4	79%	0	0	0
GBD BOOKS	399.00	232	99.0	1.33	4	68%	0	0	0
Winmaarc	485.00	118	185.0	1.6167	3.5	68%	0	0	0
Book store01	459.00	14	159.0	1.53	3.5	57%	0	0	0
ScribbleGraffito	409.18	29	109.18	1.3639	4.5	91%	0	0	0
RSONS	415.00	481	115.0	1.3833	4.5	84%	0	0	0
Booknow	389.00	898	89.0	1.2967	4	80%	0	0	0
Grover Book & Stationery Co	389.00	39	89.0	1.2967	4.5	87%	0	0	0
S B T books	462.00	113	162.0	1.54	4.5	88%	0	0	0
W S Retaill	461.00	34	161.0	1.5367	3.5	68%	0	0	0
Abhinav Books Store	439.12	60	139.12	1.4637	3	53%	0	0	0
V5MARK	395.00	8	95.0	1.3167	4	75%	0	0	0
Wish Your Book	424.15		124.15	1.4138			0	0	0
CrossWord Books	459.00	116	159.0	1.53	5	95%	0	0	0
BOOK CENTRE	441.00	862	141.0	1.47	4	81%	0	0	0
Maitry book Agency	400.00	139	100.0	1.3333	3.5	68%	0	0	0
Browsers' Lounge	477.00	122	177.0	1.59	4.5	96%	0	0	0
NS DISTRIBUTOR	499.00	7	199.0	1.6633	4	86%	0	0	0
Books-a-zillion	449.10	89	149.1	1.497	4	82%	0	0	0
A to Z Book House	499.00	1,275	199.0	1.6633	3	46%	0	0	0
SAI BOOKS	494.00	181	194.0	1.6467	3	46%	0	0	0
INFINITE BOOKS	1413.42	287	1113.42	4.7114	5	99%	0	0	0
Bookswagon	1474.00	6,383	1174.0	4.9133	4	70%	0	0	0
Trans Infopreneur Inc	399.00	218	99.0	1.33	4.5	94%	0	0	1
The Bookhive	399.20	43	99.2	1.3307	4	80%	0	0	0
BW ENTERPRISES	385.00	44	85.0	1.2833	4	79%	0	0	0
Abhinav Books Store	449.10	60	149.1	1.497	3	53%	0	0	0
SAI BOOKS	499.00	181	199.0	1.6633	3	46%	0	0	0
Sunrise Book store	1602.00	1,358	1302.0	5.34	3.5	61%	0	0	0
