Seller	Price	No. of Ratings	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
Atlantic Publishers and Distributors	2801.00	14,538	0.0	1.0	4.5	94%	0	0	1
Peacockbooks	2875.00	2,801	74.0	1.0264	4.5	92%	0	0	0
Bookswagon	3108.00	6,382	307.0	1.1096	4	70%	0	0	0
Sunrise Book store	3362.00	1,358	561.0	1.2003	3.5	61%	0	0	0
Sunrise Book store	3347.00	1,358	546.0	1.1949	3.5	61%	0	0	0
INFINITE BOOKS	3763.66	287	962.66	1.3437	5	99%	0	0	0
Bookswagon	3880.00	6,382	1079.0	1.3852	4	70%	0	0	0
Atlantic Publishers and Distributors	4017.00	14,538	1216.0	1.4341	4.5	94%	0	0	1
Fast Media 2	4117.92	6,005	1316.92	1.4702	4	72%	0	0	0
D R	5073.00	12,168	2272.0	1.8111	4	82%	0	0	0
Bookswagon	4574.00	6,382	1773.0	1.633	4	70%	0	0	0
Sunrise Book store	4493.00	1,358	1692.0	1.6041	3.5	61%	0	0	0
