Seller	Price	No. of Ratings	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
Book Wise Darya Ganj	340.00	1,097	55.0	1.193	4.5	89%	0	0	1
HERITAGE PUBLISHERS	367.00	783	82.0	1.2877	4.5	94%	0	0	0
Essay Shopping Malls	371.00	52	86.0	1.3018	4	75%	0	0	0
Jain Book Agency	390.00	964	105.0	1.3684	4	69%	1	0	0
MK BOOKS INDIA	390.00	2,245	105.0	1.3684	2.5	34%	0	0	0
BOOK GALLERY	312.00	1,081	27.0	1.0947	4	77%	0	0	0
Suryan Books	312.00	39	27.0	1.0947	4.5	95%	0	0	0
BooksRaja	318.00	171	33.0	1.1158	4.5	85%	0	0	0
Darth Vader	317.00	61	32.0	1.1123	4	77%	0	0	0
V5MARK	306.00	8	21.0	1.0737	4	75%	0	0	0
aspire india	340.00	331	55.0	1.193	4	73%	0	0	0
Okhla Book Distributor	285.00	59	0.0	1.0	4.5	95%	0	0	0
super book distributors	350.00	2	65.0	1.2281	5	100%	0	0	0
Books-a-zillion	390.00	89	105.0	1.3684	4	82%	0	0	0
Ginni Books	465.42	9	180.42	1.6331	4.5	89%	0	0	0
Ambe Books	465.52	2	180.52	1.6334	3	50%	0	0	0
SAI BOOKS	386.00	181	101.0	1.3544	3	46%	0	0	0
