Seller	Price	No. of Ratings	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
Yuvika Books House	260.00	13	0.0	1.0	4.5	85%	0	0	0
SB Center	285.00	13	25.0	1.0962	4.5	92%	0	0	0
BOOKS MAHAL	445.00		185.0	1.7115			0	0	0
Read factor	593.00	1,527	333.0	2.2808	3.5	67%	0	0	0
R-our Book	599.00	1,304	339.0	2.3038	4	78%	0	0	1
Inetrade India	652.30	3,253	392.3	2.5088	4	75%	0	0	0
RSONS	665.00	481	405.0	2.5577	4.5	84%	0	0	0
MK BOOKS INDIA	764.00	2,247	504.0	2.9385	2.5	34%	0	0	0
BooksRaja	667.00	171	407.0	2.5654	4.5	85%	0	0	0
Sunrise Book store	649.00	1,358	389.0	2.4962	3.5	61%	0	0	0
ScribbleGraffito	737.18	29	477.18	2.8353	4.5	91%	0	0	0
HERITAGE PUBLISHERS	845.00	783	585.0	3.25	4.5	94%	0	0	0
Kushii Radiance Bookshop	765.00	63	505.0	2.9423	4.5	84%	0	0	0
ABC books International	799.00	26	539.0	3.0731	4	73%	0	0	0
Winmaarc	885.00	118	625.0	3.4038	3.5	68%	0	0	0
Abhinav Books Store	791.12	60	531.12	3.0428	3	54%	0	0	0
NS DISTRIBUTOR	835.00	7	575.0	3.2115	4	86%	0	0	0
Buy Amazing Books	899.00	3,554	639.0	3.4577	3	51%	0	0	0
Royal500	899.00	881	639.0	3.4577	4.5	92%	0	0	0
PRISM ONLINE	899.00	62	639.0	3.4577	4	68%	0	0	0
Ambe Books	877.95	2	617.95	3.3767	3	50%	0	0	0
Ginni Books	878.05	9	618.05	3.3771	4.5	89%	0	0	0
A to Z Book House	899.00	1,275	639.0	3.4577	3	46%	0	0	0
Infotech Standards India Pvt Ltd	1295.00	409	1035.0	4.9808	4.5	97%	0	0	0
ASIA BOOK POINT	1635.56	20	1375.56	6.2906	3.5	60%	0	0	0
INFINITE BOOKS	1857.36	286	1597.36	7.1437	5	99%	0	0	0
Bookswagon	1889.00	6,382	1629.0	7.2654	4	70%	0	0	0
Fast Media 2	2118.99	6,005	1858.99	8.15	4	72%	0	0	0
B2A UK	2197.00	6,928	1937.0	8.45	4.5	83%	0	0	0
etohfa	3395.00	23	3135.0	13.0577	5	100%	0	0	0
SB Center	285.00	13	25.0	1.0962	4.5	92%	0	0	0
Infotech Standards India Pvt Ltd	1295.00	409	1035.0	4.9808	4.5	97%	0	0	0
Sunrise Book store	1792.00	1,358	1532.0	6.8923	3.5	61%	0	0	0
Sunrise Book store	1797.00	1,358	1537.0	6.9115	3.5	61%	0	0	0
Bookswagon	2023.00	6,382	1763.0	7.7808	4	70%	0	0	0
Bookswagon	2054.00	6,382	1794.0	7.9	4	70%	0	0	0
Sunrise Book store	1934.00	1,358	1674.0	7.4385	3.5	61%	0	0	0
Sunrise Book store	1971.00	1,358	1711.0	7.5808	3.5	61%	0	0	0
Books-a-zillion	809.10	89	549.1	3.1119	4	82%	0	0	0
