Seller	Price	No. of Ratings	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
uRead-Store	393.22	25,141	82.0	1.2635	4.5	92%	1	0	1
O_Store	311.22	593	0.0	1.0	4.5	87%	0	0	0
ABRB	394.00	60	82.78	1.266	4	82%	0	0	0
Sunrise Book store	351.00	1,359	39.78	1.1278	3.5	61%	0	0	0
Future Compass	359.00	32	47.78	1.1535	4.5	93%	0	0	0
RSONS	375.00	481	63.78	1.2049	4.5	84%	0	0	0
Inetrade India	391.89	3,254	80.67	1.2592	4	75%	0	0	0
ApnaBazzar	470.00	49	158.78	1.5102	3.5	63%	0	0	0
SRBOOKWORLD	499.00	404	187.78	1.6034	4.5	93%	0	0	0
RA Books	499.00	5	187.78	1.6034	4.5	100%	0	0	0
ApnaBazzar	499.00	49	187.78	1.6034	3.5	63%	0	0	0
Books-a-zillion	399.00	89	87.78	1.2821	4	82%	0	0	0
Abhinav Books Store	449.00	60	137.78	1.4427	3	53%	0	0	0
BOOK CENTRE	441.00	862	129.78	1.417	4	81%	0	0	0
SAI BOOKS	395.00	181	83.78	1.2692	3	46%	0	0	0
VNSstores	499.00	33	187.78	1.6034	3.5	61%	0	0	0
Books-a-zillion	499.00	89	187.78	1.6034	4	82%	0	0	0
Bookswagon	780.00	6,387	468.78	2.5063	4	70%	0	0	0
Bookswagon	787.00	6,387	475.78	2.5288	4	70%	0	0	0
D R	2069.00	12,169	1757.78	6.648	4	82%	0	0	0
Books-a-zillion	499.00	89	187.78	1.6034	4	82%	0	0	0
Sunrise Book store	810.00	1,359	498.78	2.6027	3.5	61%	0	0	0
Sunrise Book store	742.00	1,359	430.78	2.3842	3.5	61%	0	0	0
Sunrise Book store	785.00	1,359	473.78	2.5223	3.5	61%	0	0	0
