Seller	Price	No. of Ratings	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
ABSSV BOOKS WORLD	440.75	25	75.55	1.2069	4	72%	0	0	1
The_Multimedia_Shop	365.20	117	0.0	1.0	4	85%	0	0	0
OMSUL PUBLISHERS INDIA	600.00	2	234.8	1.6429	3	50%	0	0	0
uRead-Store	676.00	25,130	310.8	1.851	4.5	92%	1	0	0
Amazing_Buy	797.00	17,783	431.8	2.1824	4.5	95%	1	0	0
World500	838.00	3,248	472.8	2.2946	4	76%	0	0	0
Best Price_	799.00	224	433.8	2.1878	4	82%	0	0	0
FOUNTAINHEAD	900.00	98	534.8	2.4644	4.5	91%	0	0	0
Sri Ganesha Books	900.00	382	534.8	2.4644	4	82%	0	0	0
Govinda Book House	1000.00	15	634.8	2.7382	3.5	73%	0	0	0
SEGMENT BOOKS	1000.00	155	634.8	2.7382	3.5	64%	0	0	0
R-our Book	937.00	1,304	571.8	2.5657	4	78%	0	0	0
Randomindia	963.00	9	597.8	2.6369	3.5	67%	0	0	0
RSONS	974.00	481	608.8	2.667	4.5	84%	0	0	0
BooksRaja	983.00	171	617.8	2.6917	4.5	85%	0	0	0
MK BOOKS INDIA	1063.00	2,246	697.8	2.9107	2.5	34%	0	0	0
Booknow	975.00	898	609.8	2.6698	4	80%	0	0	0
Bookflow	1087.50	3,100	722.3	2.9778	3.5	67%	0	0	0
Inetrade India	1036.45	3,250	671.25	2.838	4	75%	0	0	0
Winmaarc	1117.00	118	751.8	3.0586	3.5	68%	0	0	0
Aashirvaad Ecommerce	1119.00		753.8	3.0641			0	0	0
ReadAhead	1124.90	213	759.7	3.0802	4	79%	0	0	0
Resource book store	1050.00	1	684.8	2.8751	5	100%	0	0	0
Suryan Books	1063.00	39	697.8	2.9107	4.5	95%	0	0	0
Wish Your Book	1062.50		697.3	2.9094			0	0	0
HERITAGE PUBLISHERS	1175.00	783	809.8	3.2174	4.5	94%	0	0	0
ScribbleGraffito	1025.00	29	659.8	2.8067	4.5	91%	0	0	0
Book store01	1160.00	11	794.8	3.1763	3	45%	0	0	0
Abhinav Books Store	1100.00	60	734.8	3.012	3	54%	0	0	0
NS DISTRIBUTOR	1165.00	7	799.8	3.19	4	86%	0	0	0
Books-a-zillion	1125.00	89	759.8	3.0805	4	82%	0	0	0
BookAdda	1163.00	365	797.8	3.1846	3	47%	0	0	0
Buy Amazing Books	1250.00	3,536	884.8	3.4228	3	51%	0	0	0
killer,sbooks	1250.00	18	884.8	3.4228	5	100%	0	0	0
Special Library	1190.00	57	824.8	3.2585	4	74%	0	0	0
Ambe Books	1180.32	2	815.12	3.232	3	50%	0	0	0
Ginni Books	1180.42	9	815.22	3.2323	4.5	89%	0	0	0
fairdealenterprise	1250.00	41	884.8	3.4228	2.5	34%	0	0	0
SAI BOOKS	1237.00	181	871.8	3.3872	3	46%	0	0	0
Fast Media 2	2476.65	6,005	2111.45	6.7816	4	72%	0	0	0
Winmaarc	1117.00	118	751.8	3.0586	3.5	68%	0	0	0
Abhinav Books Store	1125.00	60	759.8	3.0805	3	54%	0	0	0
