Seller	Price	No. of Ratings	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
Read factor	297.00	1,544	2.57	1.0087	3.5	67%	0	0	0
World500	306.00	3,319	11.57	1.0393	4	76%	0	0	0
Amazing_Buy	360.00	17,790	65.57	1.2227	4.5	95%	1	0	0
uRead-Store	360.00	25,160	65.57	1.2227	4.5	92%	1	0	1
Inetrade India	294.43	3,258	0.0	1.0	4	75%	0	0	0
Best Price_	349.00	224	54.57	1.1853	4	82%	0	0	0
AskTech Books	345.00	2	50.57	1.1718	2.5	50%	0	0	0
Mumbai gift corner	404.00	728	109.57	1.3721	4.5	90%	0	0	0
Skycart	373.00	479	78.57	1.2669	4.5	90%	0	0	0
Royal500	450.00	888	155.57	1.5284	4.5	92%	0	0	0
MK BOOKS INDIA	450.00	2,249	155.57	1.5284	2.5	34%	0	0	0
CrossWord Books	414.00	116	119.57	1.4061	5	95%	0	0	0
BSK Book	440.00	160	145.57	1.4944	3.5	60%	0	0	0
Suraj Trading - Express Delivery	366.00	48	71.57	1.2431	3	53%	0	0	0
BookInc	405.00	17	110.57	1.3755	4.5	94%	0	0	0
Shreeganesh16	408.00	27	113.57	1.3857	4.5	83%	0	0	0
BOOKKR	450.00	5	155.57	1.5284	3.5	60%	0	0	0
Book store01	480.00	14	185.57	1.6303	3.5	57%	0	0	0
A to Z Book House	450.00	1,276	155.57	1.5284	3	44%	0	0	0
S B T books	416.00	113	121.57	1.4129	4.5	88%	0	0	0
Read factor	297.00	1,544	2.57	1.0087	3.5	67%	0	0	0
CrossWord Books	414.00	116	119.57	1.4061	5	95%	0	0	0
BSK Book	450.00	160	155.57	1.5284	3.5	60%	0	0	0
BookInc	405.00	17	110.57	1.3755	4.5	94%	0	0	0
BOOKKR	450.00	5	155.57	1.5284	3.5	60%	0	0	0
S B T books	419.00	113	124.57	1.4231	4.5	88%	0	0	0
Bookswagon	770.00	6,390	475.57	2.6152	4	70%	0	0	0
W S Retaill	415.00	34	120.57	1.4095	3.5	68%	0	0	0
Sunrise Book store	829.00	1,360	534.57	2.8156	3.5	61%	0	0	0
CrossWord Books	414.00	116	119.57	1.4061	5	95%	0	0	0
Sunrise Book store	767.00	1,360	472.57	2.605	3.5	61%	0	0	0
