Seller	Price	No. of Ratings	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
Inetrade India	361.23	3,249	2.23	1.0062	4	75%	0	0	0
uRead-Store	436.34	25,127	77.34	1.2154	4.5	92%	1	0	1
Sri Ganesha Books	359.00	382	0.0	1.0	4	82%	0	0	0
AskTech Books	380.00	2	21.0	1.0585	2.5	50%	0	0	0
ReadAhead	445.00	213	86.0	1.2396	4	79%	0	0	0
Book Selection Centre	369.00	136	10.0	1.0279	4.5	96%	0	0	0
SBM Enterprises	374.25	48	15.25	1.0425	4	75%	0	0	0
Skycart	409.00	479	50.0	1.1393	4.5	90%	0	0	0
Booknow	389.00	898	30.0	1.0836	4	80%	0	0	0
Bookswagon	788.00	6,375	429.0	2.195	4	70%	0	0	0
Sunrise Book store	786.00	1,356	427.0	2.1894	3.5	61%	0	0	0
Bookswagon	1307.00	6,375	948.0	3.6407	4	70%	0	0	0
Sunrise Book store	1272.00	1,356	913.0	3.5432	3.5	61%	0	0	0
D R	2326.00	12,168	1967.0	6.4791	4	82%	0	0	0
