Seller	Price	No. of Ratings	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
Bookestaan	300.00	21	1.0	1.0033	3.5	52%	1	0	0
Rachna Associate	299.00		0.0	1.0			0	0	0
uRead-Store	746.00	25,131	447.0	2.495	4.5	92%	1	0	1
Pegasus Marketing India	746.00	1	447.0	2.495	4	100%	0	0	0
Amazing_Buy	824.00	17,783	525.0	2.7559	4.5	95%	1	0	0
World500	838.00	3,248	539.0	2.8027	4	76%	0	0	0
Sri Ganesha Books	900.00	382	601.0	3.01	4	82%	0	0	0
R-our Book	937.00	1,304	638.0	3.1338	4	78%	0	0	0
Randomindia	963.00	9	664.0	3.2207	3.5	67%	0	0	0
Book Selection Centre	925.00	136	626.0	3.0936	4.5	96%	0	0	0
RSONS	974.00	481	675.0	3.2575	4.5	84%	0	0	0
BooksRaja	983.00	171	684.0	3.2876	4.5	85%	0	0	0
MK BOOKS INDIA	1063.00	2,247	764.0	3.5552	2.5	34%	0	0	0
Booknow	975.00	898	676.0	3.2609	4	80%	0	0	0
Bookflow	1087.50	3,100	788.5	3.6371	3.5	67%	0	0	0
Inetrade India	1036.45	3,250	737.45	3.4664	4	75%	0	0	0
fairdealenterprise	962.50	41	663.5	3.2191	2.5	34%	0	0	0
Winmaarc	1117.00	118	818.0	3.7358	3.5	68%	0	0	0
ReadAhead	1124.90	213	825.9	3.7622	4	79%	0	0	0
Amazing BookS	1000.00	106	701.0	3.3445	3	54%	0	0	0
Suryan Books	1063.00	39	764.0	3.5552	4.5	95%	0	0	0
Resource book store	1063.00	1	764.0	3.5552	5	100%	0	0	0
BSK Book	1160.00	159	861.0	3.8796	3.5	60%	0	0	0
HERITAGE PUBLISHERS	1175.00	783	876.0	3.9298	4.5	94%	0	0	0
S B T books	1154.00	113	855.0	3.8595	4.5	88%	0	0	0
W S Retaill	1154.00	34	855.0	3.8595	3.5	69%	0	0	0
Goodread Bookstore	1187.00	579	888.0	3.9699	5	97%	1	0	0
ScribbleGraffito	1037.50	29	738.5	3.4699	4.5	91%	0	0	0
Abhinav Books Store	1100.00	60	801.0	3.6789	3	54%	0	0	0
Shreeganesh16	1120.00	27	821.0	3.7458	4.5	83%	0	0	0
CrossWord Books	1150.00	116	851.0	3.8462	5	95%	0	0	0
NS DISTRIBUTOR	1165.00	7	866.0	3.8963	4	86%	0	0	0
Books-a-zillion	1125.00	89	826.0	3.7625	4	82%	0	0	0
BookInc	1163.00	17	864.0	3.8896	4.5	94%	0	0	0
Buy Amazing Books	1250.00	3,536	951.0	4.1806	3	51%	0	0	0
Santusti Enterprises	1250.00	26	951.0	4.1806	4	81%	0	0	0
killer,sbooks	1250.00	18	951.0	4.1806	5	100%	0	0	0
Special Library	1190.00	57	891.0	3.9799	4	74%	0	0	0
Book store01	1250.00	11	951.0	4.1806	3	45%	0	0	0
BOOKKR	1250.00	5	951.0	4.1806	3.5	60%	0	0	0
Ambe Books	1213.45	2	914.45	4.0584	3	50%	0	0	0
Ginni Books	1213.55	9	914.55	4.0587	4.5	89%	0	0	0
A to Z Book House	1250.00	1,275	951.0	4.1806	3	46%	0	0	0
SN Square	1375.00	59	1076.0	4.5987	4	75%	0	0	0
SAI BOOKS	1237.00	181	938.0	4.1371	3	46%	0	0	0
Bookswagon	2203.00	6,377	1904.0	7.3679	4	70%	0	0	0
Sunrise Book store	2114.00	1,356	1815.0	7.0702	3.5	61%	0	0	0
INFINITE BOOKS	2490.92	283	2191.92	8.3308	5	99%	0	0	0
Fast Media 2	2539.07	6,005	2240.07	8.4919	4	72%	0	0	0
D R	3339.00	12,167	3040.0	11.1672	4	82%	0	0	0
Winmaarc	1117.00	118	818.0	3.7358	3.5	68%	0	0	0
Bookflow	1125.00	3,100	826.0	3.7625	3.5	67%	0	0	0
ReadAhead	1125.00	213	826.0	3.7625	4	79%	0	0	0
Abhinav Books Store	1125.00	60	826.0	3.7625	3	54%	0	0	0
fairdealenterprise	1250.00	41	951.0	4.1806	2.5	34%	0	0	0
