Seller	Price	No. of Ratings	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
Global Book Store	1420.44	623	0.0	1.0	5	99%	1	0	1
Cloudtail India	1443.00	1,299,156	22.56	1.0159	4.5	92%	1	1	0
amazingbuy_	1699.00	1	278.56	1.1961	5	100%	0	0	0
Mittal Books India	1780.00	15,728	359.56	1.2531	4.5	95%	1	0	0
Atlantic Publishers and Distributors	1681.00	14,537	260.56	1.1834	4.5	94%	0	0	0
Peacockbooks	1755.00	2,800	334.56	1.2355	4.5	92%	0	0	0
Bookswagon	1921.00	6,375	500.56	1.3524	4	70%	0	0	0
Sunrise Book store	1826.00	1,356	405.56	1.2855	3.5	61%	0	0	0
Sunrise Book store	1853.00	1,356	432.56	1.3045	3.5	61%	0	0	0
SmartGlobal	2450.00	212	1029.56	1.7248	3	50%	0	0	0
