Seller	Price	No. of Ratings	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
MEDIAMATICS	1614.00	608	0.0	1.0	4	82%	0	0	0
Cloudtail India	1636.00	1,299,331	22.0	1.0136	4.5	92%	1	1	1
Bookswagon	1864.00	6,390	250.0	1.1549	4	70%	0	0	0
Bookswagon	1892.00	6,390	278.0	1.1722	4	70%	0	0	0
Bookswagon	1891.00	6,390	277.0	1.1716	4	70%	0	0	0
Sunrise Book store	1772.00	1,360	158.0	1.0979	3.5	61%	0	0	0
CB-India	1775.00	3,033	161.0	1.0998	4.5	95%	0	0	0
Sunrise Book store	1799.00	1,360	185.0	1.1146	3.5	61%	0	0	0
B2A UK	2151.00	6,928	537.0	1.3327	4.5	83%	0	0	0
Fast Media 2	2728.65	6,007	1114.65	1.6906	4	72%	0	0	0
Bookswagon	1891.00	6,390	277.0	1.1716	4	70%	0	0	0
Sunrise Book store	1805.00	1,360	191.0	1.1183	3.5	61%	0	0	0
Sunrise Book store	2048.00	1,360	434.0	1.2689	3.5	61%	0	0	0
Bookswagon	2232.00	6,390	618.0	1.3829	4	70%	0	0	0
Sunrise Book store	2269.00	1,360	655.0	1.4058	3.5	61%	0	0	0
