Seller	Price	No. of Ratings	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
Inetrade India	329.46	3,253	0.0	1.0	4	75%	0	0	0
Amazing_Buy	404.56	17,787	75.1	1.2279	4.5	95%	1	0	0
uRead-Store	404.56	25,138	75.1	1.2279	4.5	92%	1	0	1
FOUNTAINHEAD	359.00	98	29.54	1.0897	4.5	91%	0	0	0
Sri Ganesha Books	359.00	382	29.54	1.0897	4	82%	0	0	0
Bookflow	441.08	3,100	111.62	1.3388	3.5	68%	0	0	0
Goodread Bookstore	444.00	579	114.54	1.3477	5	97%	1	0	0
Book Selection Centre	370.00	136	40.54	1.123	4.5	96%	0	0	0
BooksRaja	378.00	171	48.54	1.1473	4.5	85%	0	0	0
Skycart	409.00	479	79.54	1.2414	4.5	90%	0	0	0
Bookflow	444.11	3,100	114.65	1.348	3.5	68%	0	0	0
ScribbleGraffito	414.17	29	84.71	1.2571	4.5	91%	0	0	0
The Grand_Store	490.00	10	160.54	1.4873	3	50%	0	0	0
