Seller	Price	No. of Ratings	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
Atlantic Publishers and Distributors	2706.00	14,537	0.0	1.0	4.5	94%	0	0	0
Peacockbooks	2757.00	2,801	51.0	1.0188	4.5	92%	0	0	0
B2A UK	2851.00	6,928	145.0	1.0536	4.5	83%	0	0	0
Bookswagon	3049.00	6,377	343.0	1.1268	4	70%	0	0	1
Sunrise Book store	3125.00	1,356	419.0	1.1548	3.5	61%	0	0	0
Cloudtail India	3352.00	1,299,180	646.0	1.2387	4.5	92%	1	1	0
Bookswagon	3732.00	6,377	1026.0	1.3792	4	70%	0	0	1
Fast Media 2	4574.69	6,005	1868.69	1.6906	4	72%	0	0	0
D R	4725.00	12,168	2019.0	1.7461	4	82%	0	0	0
A STAR BOOK	6529.00	5	3823.0	2.4128	5	100%	0	0	0
Atlantic Publishers and Distributors	4161.00	14,537	1455.0	1.5377	4.5	94%	0	0	0
