Seller	Price	No. of Ratings	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
Book Darbar	195.00	1	72.0	1.5854	1	0%	0	0	0
CFM TRADERS	123.00	4	0.0	1.0	3	50%	0	0	1
Riddhima Book Center	215.00	10	92.0	1.748	2.5	30%	0	0	0
Book's Mart	229.00	9	106.0	1.8618	3.5	67%	0	0	0
Shandaar Books Store	240.00	3	117.0	1.9512	3.5	67%	0	0	0
Swag Starzz	250.00	1	127.0	2.0325	1	0%	0	0	0
Grow And More Books Store	196.00		73.0	1.5935			0	0	0
Jai sai books store	200.00	1	77.0	1.626	1	0%	0	0	0
star Book House Hyd	195.00	73	72.0	1.5854	3.5	61%	0	0	0
trump tech	280.00	3	157.0	2.2764	3.5	67%	0	0	0
Book tree	240.00		117.0	1.9512			0	0	0
Rk & company	259.00	36	136.0	2.1057	3.5	65%	0	0	0
EASY PICKS	290.00	8	167.0	2.3577	3.5	63%	0	0	0
World500	401.00	3,267	278.0	3.2602	4	76%	0	0	0
PKS RETAIL	406.00	4	283.0	3.3008	5	100%	0	0	0
Buy Amazing Books	419.00	3,555	296.0	3.4065	3	51%	0	0	0
anubhav books	445.00	5	322.0	3.6179	4	60%	0	0	0
somsebooks	449.00		326.0	3.6504			0	0	0
uRead-Store	452.00	25,138	329.0	3.6748	4.5	92%	1	0	0
Amazing_Buy	452.00	17,787	329.0	3.6748	4.5	95%	1	0	0
Inetrade India	391.89	3,254	268.89	3.1861	4	75%	0	0	0
Book_loot	475.00	2	352.0	3.8618	5	100%	0	0	0
aspire india	500.00	331	377.0	4.065	4	73%	1	0	0
Mumbai gift corner	501.00	720	378.0	4.0732	4.5	89%	0	0	0
FOUNTAINHEAD	431.00	98	308.0	3.5041	4.5	91%	0	0	0
Sri Ganesha Books	431.00	382	308.0	3.5041	4	82%	0	0	0
O_Store	431.28	593	308.28	3.5063	4.5	87%	0	0	0
AskTech Books	451.00	2	328.0	3.6667	2.5	50%	0	0	0
A Mind's Bookstore	437.00	1,409	314.0	3.5528	4.5	89%	0	0	0
R K Books	479.00	1,597	356.0	3.8943	3.5	69%	0	0	0
Book Selection Centre	445.00	136	322.0	3.6179	4.5	96%	0	0	0
Goodread Bookstore	539.00	579	416.0	4.3821	5	97%	1	0	0
ReadAhead	539.00	213	416.0	4.3821	4	79%	0	0	0
Bookflow	539.10	3,100	416.1	4.3829	3.5	68%	0	0	0
SBM Enterprises	449.25	48	326.25	3.6524	4	75%	0	0	0
Book Cob	548.00	77	425.0	4.4553	4.5	87%	0	0	0
W S Retaill	553.00	34	430.0	4.4959	3.5	68%	0	0	0
The Bookhive	479.20	43	356.2	3.8959	4	80%	0	0	0
S B T books	557.00	113	434.0	4.5285	4.5	88%	0	0	0
BooksRaja	457.00	171	334.0	3.7154	4.5	85%	0	0	0
Suryan Books	479.00	39	356.0	3.8943	4.5	95%	0	0	0
BW ENTERPRISES	467.00	44	344.0	3.7967	4	79%	0	0	0
HERITAGE PUBLISHERS	569.00	783	446.0	4.626	4.5	94%	0	0	0
Booknow	467.00	898	344.0	3.7967	4	80%	0	0	0
Skycart	500.00	479	377.0	4.065	4.5	90%	0	0	0
ScribbleGraffito	497.17	29	374.17	4.042	4.5	91%	0	0	0
Rama BOOKS	467.22	6	344.22	3.7985	3.5	67%	0	0	0
Sunrise Book store	458.00	1,358	335.0	3.7236	3.5	61%	0	0	0
Booksmandi	480.00	2,531	357.0	3.9024	4.5	89%	0	0	0
Book Buffet	508.00	9	385.0	4.1301	4.5	78%	0	0	0
Suraj Trading - Express Delivery	487.00	48	364.0	3.9593	3	53%	0	0	0
BSK Book	564.00	160	441.0	4.5854	3.5	61%	0	0	0
Santusti Enterprises	599.00	26	476.0	4.8699	4	81%	0	0	0
CrossWord Books	551.00	116	428.0	4.4797	5	95%	0	0	0
Shreeganesh16	531.00	27	408.0	4.3171	4.5	83%	0	0	0
Book store01	579.00	14	456.0	4.7073	3.5	57%	0	0	0
Abhinav Books Store	539.10	60	416.1	4.3829	3	53%	0	0	0
CNA Bookstore	495.00	477	372.0	4.0244	4.5	95%	0	0	0
BookInc	540.00	17	417.0	4.3902	4.5	94%	0	0	0
Venture360	569.00	25	446.0	4.626	3	52%	0	0	0
BOOKKR	599.00	5	476.0	4.8699	3.5	60%	0	0	0
Signaturebookshouse	550.00		427.0	4.4715			0	0	0
Books-a-zillion	539.10	89	416.1	4.3829	4	82%	0	0	0
Browsers' Lounge	576.00	122	453.0	4.6829	4.5	96%	0	0	0
A to Z Book House	599.00	1,275	476.0	4.8699	3	46%	0	0	0
shri krishna books	590.00	18	467.0	4.7967	4.5	76%	0	0	0
Ginni Books	619.55	9	496.55	5.037	4.5	89%	0	0	0
Ambe Books	619.55	2	496.55	5.037	3	50%	0	0	0
ROSHAN COLLECTION	670.92		547.92	5.4546			0	0	0
SAI BOOKS	593.00	181	470.0	4.8211	3	46%	0	0	0
ReadAhead	539.00	213	416.0	4.3821	4	79%	0	0	0
Bookflow	539.10	3,100	416.1	4.3829	3.5	68%	0	0	0
BooksRaja	457.00	171	334.0	3.7154	4.5	85%	0	0	0
ScribbleGraffito	497.17	29	374.17	4.042	4.5	91%	0	0	0
Sunrise Book store	458.00	1,358	335.0	3.7236	3.5	61%	0	0	0
aspire india	500.00	331	377.0	4.065	4	73%	0	0	0
MSB Book Store	799.00	1	676.0	6.4959	1	0%	0	0	0
Bookswagon	980.00	6,382	857.0	7.9675	4	70%	0	0	0
B2A UK	1314.00	6,928	1191.0	10.6829	4.5	83%	0	0	0
INFINITE BOOKS	1441.11	287	1318.11	11.7163	5	99%	0	0	0
Bookflow	539.10	3,100	416.1	4.3829	3.5	68%	0	0	0
BookInc	558.00	17	435.0	4.5366	4.5	94%	0	0	0
SAI BOOKS	593.00	181	470.0	4.8211	3	46%	0	0	0
Bookswagon	983.00	6,382	860.0	7.9919	4	70%	0	0	0
Sunrise Book store	951.00	1,358	828.0	7.7317	3.5	61%	0	0	0
Sunrise Book store	1163.00	1,358	1040.0	9.4553	3.5	61%	0	0	0
Sunrise Book store	1136.00	1,358	1013.0	9.2358	3.5	61%	0	0	0
