Seller	Price	No. of Ratings	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
Cloudtail India	326.00	1,299,283	0.0	1.0	4.5	92%	1	1	1
uRead-Store	326.00	25,150	0.0	1.0	4.5	92%	1	0	0
Amazing_Buy	364.00	17,789	38.0	1.1166	4.5	95%	1	0	0
R-our Book	374.00	1,305	48.0	1.1472	4	77%	0	0	0
Goodread Bookstore	364.00	579	38.0	1.1166	5	97%	0	0	0
RSONS	369.00	481	43.0	1.1319	4.5	84%	0	0	0
Bookflow	449.10	3,100	123.1	1.3776	3.5	68%	0	0	0
Comma365	415.00	2,242	89.0	1.273	4.5	95%	0	0	0
Sunrise Book store	389.00	1,359	63.0	1.1933	3.5	61%	0	0	0
HERITAGE PUBLISHERS	469.00	783	143.0	1.4387	4.5	94%	0	0	0
Book Wise Darya Ganj	489.00	1,099	163.0	1.5	4.5	89%	0	0	0
Books-a-zillion	449.10	89	123.1	1.3776	4	82%	0	0	0
SansRack	499.00	1,051	173.0	1.5307	4.5	94%	0	0	0
A to Z Book House	499.00	1,275	173.0	1.5307	3	46%	0	0	0
Books-a-zillion	499.00	89	173.0	1.5307	4	82%	0	0	0
