Seller	Price	No. of Ratings	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
Inetrade India	710.70	3,258	13.7	1.0197	4	75%	0	0	0
Bookswagon	697.00	6,390	0.0	1.0	4	70%	0	0	1
R-our Book	749.00	1,305	52.0	1.0746	4	76%	0	0	0
RSONS	739.00	481	42.0	1.0603	4.5	84%	0	0	0
Trans Infopreneur Inc	859.00	218	162.0	1.2324	4.5	94%	0	0	0
ScribbleGraffito	819.18	29	122.18	1.1753	4.5	91%	0	0	0
Abhinav Books Store	879.12	60	182.12	1.2613	3	53%	0	0	0
Repro Books-On-Demand	1342.00	8,436	645.0	1.9254	4.5	94%	1	0	0
ReproIndia	1459.00	924	762.0	2.0933	4	79%	0	0	0
Peacockbooks	1501.00	2,801	804.0	2.1535	4.5	92%	0	0	0
Abhinav Books Store	899.10	60	202.1	1.29	3	53%	0	0	0
Bookswagon	1515.00	6,390	818.0	2.1736	4	70%	0	0	1
Sunrise Book store	1696.00	1,360	999.0	2.4333	3.5	61%	0	0	0
B2A UK	1788.00	6,928	1091.0	2.5653	4.5	83%	0	0	0
Bookswagon	1833.00	6,390	1136.0	2.6298	4	70%	0	0	1
Atlantic Publishers and Distributors	1876.00	14,541	1179.0	2.6915	4.5	94%	0	0	0
Fast Media 2	2502.80	6,006	1805.8	3.5908	4	72%	0	0	0
D R	3161.00	12,168	2464.0	4.5352	4	82%	0	0	0
