Seller	Price	No. of Ratings	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
siddharth books	500.00	51	0.0	1.0	2.5	36%	0	0	0
Bookswagon	873.00	6,387	373.0	1.746	4	70%	0	0	1
JustBuyBooks	851.00	27	351.0	1.702	3.5	70%	0	0	0
Sunrise Book store	868.00	1,360	368.0	1.736	3.5	61%	0	0	0
Bookswagon	1198.00	6,387	698.0	2.396	4	70%	0	0	1
INFINITE BOOKS	1221.69	288	721.69	2.4434	5	99%	0	0	0
Sunrise Book store	1172.00	1,360	672.0	2.344	3.5	61%	0	0	0
Fast Media 2	1684.39	6,006	1184.39	3.3688	4	72%	0	0	0
SmartGlobal	1709.00	213	1209.0	3.418	3	49%	0	0	0
D R	2153.00	12,169	1653.0	4.306	4	82%	0	0	0
Bookswagon	1198.00	6,387	698.0	2.396	4	70%	0	0	1
