Seller	Price	No. of Ratings	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
Astha Prakashan	203.00	870	7.34	1.0375	3.5	63%	0	0	0
Cloudtail India	209.00	1,299,347	13.34	1.0682	4.5	92%	1	1	1
Inetrade India	195.66	3,258	0.0	1.0	4	75%	0	0	0
SachinVentures	274.00	6	78.34	1.4004	4.5	83%	0	0	0
My star india	275.00		79.34	1.4055			0	0	0
Amazing_Buy	279.00	17,791	83.34	1.4259	4.5	95%	1	0	0
Comma365	239.00	2,242	43.34	1.2215	4.5	95%	0	0	0
Bookshastag	246.00	75	50.34	1.2573	4.5	83%	0	0	0
A Mind's Bookstore	224.00	1,409	28.34	1.1448	4.5	89%	0	0	0
Bookkish India	275.00	597	79.34	1.4055	4	79%	0	0	0
Suryan Books	239.00	39	43.34	1.2215	4.5	95%	0	0	0
Booknow	233.00	898	37.34	1.1908	4	80%	0	0	0
The Grand_Store	320.00	10	124.34	1.6355	3	50%	0	0	0
Books-a-zillion	237.50	89	41.84	1.2138	4	82%	0	0	0
BookAdda	284.00	365	88.34	1.4515	3	46%	0	0	0
BookInc	285.00	17	89.34	1.4566	4.5	94%	0	0	0
ReaderBooks	275.00	442	79.34	1.4055	4	73%	0	0	0
Okhla Book Distributor	235.00	60	39.34	1.2011	4.5	95%	0	0	0
ROXY BOOK SHOP	299.00	69	103.34	1.5282	4	72%	0	0	0
Booksmandi	285.00	2,531	89.34	1.4566	4.5	89%	0	0	0
Astha Prakashan	212.00	870	16.34	1.0835	3.5	63%	0	0	0
Ebookstore	400.00	522	204.34	2.0444	4.5	85%	0	0	0
SAI BOOKS	296.00	181	100.34	1.5128	3	46%	0	0	0
