Seller	Price	No. of Ratings	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
Vibrant Publishers, India	499.00	66	0.0	1.0	5	100%	1	0	1
Repro Books-On-Demand	1209.00	8,429	710.0	2.4228	4.5	94%	1	0	0
Fast Media 2	1229.00	6,005	730.0	2.4629	4	72%	0	0	0
Bookswagon	1291.00	6,382	792.0	2.5872	4	70%	0	0	0
Atlantic Publishers and Distributors	1339.00	14,538	840.0	2.6834	4.5	94%	0	0	0
Peacockbooks	1298.00	2,801	799.0	2.6012	4.5	92%	0	0	0
Bookswagon	1385.00	6,382	886.0	2.7756	4	70%	0	0	0
Sunrise Book store	1577.00	1,358	1078.0	3.1603	3.5	61%	0	0	0
B2A UK	1650.00	6,928	1151.0	3.3066	4.5	83%	0	0	0
Universal Books House	2222.00	1	1723.0	4.4529	5	100%	0	0	0
Peacockbooks	1431.00	2,801	932.0	2.8677	4.5	92%	0	0	0
