Seller	Price	No. of Ratings	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
ABSSV BOOKS WORLD	456.39	25	0.0	1.0	4	72%	0	0	0
Read factor	461.00	1,517	4.61	1.0101	3.5	67%	0	0	0
Amazing_Buy	471.00	17,783	14.61	1.032	4.5	95%	1	0	1
uRead-Store	471.00	25,130	14.61	1.032	4.5	92%	1	0	0
Buy Amazing Books	489.00	3,536	32.61	1.0715	3	51%	0	0	0
FOUNTAINHEAD	503.00	98	46.61	1.1021	4.5	91%	0	0	0
Sri Ganesha Books	503.00	382	46.61	1.1021	4	82%	0	0	0
Inetrade India	521.48	3,250	65.09	1.1426	4	75%	0	0	0
Bookflow	629.10	3,100	172.71	1.3784	3.5	67%	0	0	0
Skycart	580.00	479	123.61	1.2708	4.5	90%	0	0	0
siddharth books	600.00	51	143.61	1.3147	2.5	36%	0	0	0
MK BOOKS INDIA	699.00	2,246	242.61	1.5316	2.5	34%	0	0	0
A to Z Book House	699.00	1,275	242.61	1.5316	3	46%	0	0	0
B2A UK	1442.00	6,928	985.61	3.1596	4.5	83%	0	0	0
