Seller	Price	No. of Ratings	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
MK BOOKS INDIA	519.00	2,247	78.0	1.1769	2.5	34%	0	0	0
Inetrade India	472.95	3,252	31.95	1.0724	4	75%	0	0	0
Cloudtail India	548.00	1,299,183	107.0	1.2426	4.5	92%	1	1	1
Book Wise Darya Ganj	548.00	1,098	107.0	1.2426	4.5	89%	0	0	0
Book Selection Centre	460.00	136	19.0	1.0431	4.5	96%	0	0	0
Goodread Bookstore	441.00	579	0.0	1.0	5	97%	0	0	0
BASIC BOOK	500.00	4	59.0	1.1338	2	25%	0	0	0
Read & Become	570.00	15	129.0	1.2925	4.5	93%	0	0	0
uRead-Store	629.00	25,133	188.0	1.4263	4.5	92%	1	0	0
Sunrise Book store	515.00	1,356	74.0	1.1678	3.5	61%	0	0	0
skypee	555.00	195	114.0	1.2585	4	74%	0	0	0
BOOK CENTRE	558.00	862	117.0	1.2653	4	81%	0	0	0
NAMARA BOOKS	555.00	41	114.0	1.2585	2	18%	0	0	0
Suryan Books	549.00	39	108.0	1.2449	4.5	95%	0	0	0
V5MARK	523.00	8	82.0	1.1859	4	75%	0	0	0
Seattle Store	515.00	82	74.0	1.1678	5	100%	0	0	0
BooksRaja	572.00	171	131.0	1.2971	4.5	85%	0	0	0
Books-a-zillion	610.00	89	169.0	1.3832	4	82%	0	0	0
Sai Balaji Associates	599.00	26	158.0	1.3583	4.5	85%	0	0	0
justshopindia	610.00	2	169.0	1.3832	5	100%	0	0	0
Books-a-zillion	610.00	89	169.0	1.3832	4	82%	0	0	0
