Seller	Price	No. of Ratings	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
Cloudtail India	724.00	1,299,291	60.0	1.0904	4.5	92%	1	1	1
Atlantic Publishers and Distributors	664.00	14,540	0.0	1.0	4.5	94%	0	0	0
Peacockbooks	719.00	2,801	55.0	1.0828	4.5	92%	0	0	0
Bookswagon	784.00	6,387	120.0	1.1807	4	70%	0	0	0
Sunrise Book store	807.00	1,359	143.0	1.2154	3.5	61%	0	0	0
INFINITE BOOKS	1123.69	288	459.69	1.6923	5	99%	0	0	0
D R	1241.00	12,169	577.0	1.869	4	82%	0	0	0
B2A UK	1242.00	6,928	578.0	1.8705	4.5	83%	0	0	0
Fast Media 2	1686.25	6,006	1022.25	2.5395	4	72%	0	0	0
etohfa	2167.00	23	1503.0	3.2636	5	100%	0	0	0
Bookswagon	784.00	6,387	120.0	1.1807	4	70%	0	0	0
Bookswagon	813.00	6,387	149.0	1.2244	4	70%	0	0	0
Bookswagon	815.00	6,387	151.0	1.2274	4	70%	0	0	0
Atlantic Publishers and Distributors	845.00	14,540	181.0	1.2726	4.5	94%	0	0	0
Bookswagon	815.00	6,387	151.0	1.2274	4	70%	0	0	0
Sunrise Book store	746.00	1,359	82.0	1.1235	3.5	61%	0	0	0
Sunrise Book store	781.00	1,359	117.0	1.1762	3.5	61%	0	0	0
Sunrise Book store	782.00	1,359	118.0	1.1777	3.5	61%	0	0	0
Sunrise Book store	788.00	1,359	124.0	1.1867	3.5	61%	0	0	0
