Seller	Price	No. of Ratings	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
World500	271.00	3,272	0.0	1.0	4	76%	0	0	0
Inetrade India	303.91	3,254	32.91	1.1214	4	75%	0	0	0
uRead-Store	379.00	25,150	108.0	1.3985	4.5	92%	1	0	0
Mumbai gift corner	379.00	720	108.0	1.3985	4.5	89%	0	0	0
Essay Shopping Malls	380.00	52	109.0	1.4022	4	75%	0	0	0
Royal500	387.00	882	116.0	1.428	4.5	92%	0	0	0
Abhinav Books Store	359.10	60	88.1	1.3251	3	53%	0	0	0
Bookswagon	483.00	6,387	212.0	1.7823	4	70%	0	0	0
JustBuyBooks	590.00	26	319.0	2.1771	3.5	69%	0	0	0
Sunrise Book store	512.00	1,359	241.0	1.8893	3.5	61%	0	0	0
Abhinav Books Store	367.00	60	96.0	1.3542	3	53%	0	0	0
Bookswagon	545.00	6,387	274.0	2.0111	4	70%	0	0	0
Bookswagon	588.00	6,387	317.0	2.1697	4	70%	0	0	0
Sunrise Book store	673.00	1,359	402.0	2.4834	3.5	61%	0	0	0
Sunrise Book store	478.00	1,359	207.0	1.7638	3.5	61%	0	0	0
etohfa	2045.00	23	1774.0	7.5461	5	100%	0	0	0
