Seller	Price	No. of Ratings	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
JustBuyBooks	661.00	26	0.0	1.0	3.5	69%	0	0	0
uRead-Store	712.00	25,127	51.0	1.0772	4.5	92%	1	0	1
Bookland International	713.00	317	52.0	1.0787	4.5	89%	0	0	0
World500	1393.00	3,248	732.0	2.1074	4	76%	0	0	0
Sunrise Book store	1529.00	1,356	868.0	2.3132	3.5	61%	0	0	0
SmartGlobal	1606.00	212	945.0	2.4297	3	50%	0	0	0
Fast Media 2	1662.63	6,005	1001.63	2.5153	4	72%	0	0	0
Atlantic Publishers and Distributors	1756.00	14,537	1095.0	2.6566	4.5	94%	0	0	0
Bookswagon	1808.00	6,375	1147.0	2.7352	4	70%	0	0	0
D R	1859.00	12,168	1198.0	2.8124	4	82%	0	0	0
JustBuyBooks	1655.00	26	994.0	2.5038	3.5	69%	0	0	0
Bookswagon	1808.00	6,375	1147.0	2.7352	4	70%	0	0	0
Sunrise Book store	1670.00	1,356	1009.0	2.5265	3.5	61%	0	0	0
Sunrise Book store	1774.00	1,356	1113.0	2.6838	3.5	61%	0	0	0
Sunrise Book store	2101.00	1,356	1440.0	3.1785	3.5	61%	0	0	0
