Seller	Price	No. of Ratings	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
Read factor	165.00	1,532	14.25	1.0945	3.5	67%	0	0	0
ReadAhead	225.00	213	74.25	1.4925	4	79%	0	0	0
Bookflow	225.00	3,100	74.25	1.4925	3.5	68%	0	0	0
Inetrade India	150.75	3,256	0.0	1.0	4	75%	0	0	0
Royal500	288.00	882	137.25	1.9104	4.5	92%	0	0	0
Books For All	210.00	314	59.25	1.393	4	81%	0	0	1
Bookswagon	552.00	6,387	401.25	3.6617	4	70%	0	0	0
Sunrise Book store	572.00	1,359	421.25	3.7944	3.5	61%	0	0	0
JustBuyBooks	744.00	26	593.25	4.9353	3.5	69%	0	0	0
JustBuyBooks	756.00	26	605.25	5.0149	3.5	69%	0	0	0
Bookswagon	598.00	6,387	447.25	3.9668	4	70%	0	0	0
Bookswagon	608.00	6,387	457.25	4.0332	4	70%	0	0	0
Bookswagon	598.00	6,387	447.25	3.9668	4	70%	0	0	0
Sunrise Book store	578.00	1,359	427.25	3.8342	3.5	61%	0	0	0
Sunrise Book store	706.00	1,359	555.25	4.6833	3.5	61%	0	0	0
Sunrise Book store	547.00	1,359	396.25	3.6285	3.5	61%	0	0	0
INFINITE BOOKS	922.22	288	771.47	6.1175	5	99%	0	0	0
etohfa	1946.00	23	1795.25	12.9088	5	100%	0	0	0
