Seller	Price	No. of Ratings	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
uRead-Store	552.87	25,134	75.0	1.1569	4.5	92%	1	0	1
Inetrade India	477.87	3,253	0.0	1.0	4	75%	0	0	0
Sunrise Book store	542.00	1,357	64.13	1.1342	3.5	61%	0	0	0
BooksRaja	577.00	171	99.13	1.2074	4.5	85%	0	0	0
MK BOOKS INDIA	699.00	2,247	221.13	1.4627	2.5	34%	0	0	0
BOOK CENTRE	632.00	862	154.13	1.3225	4	81%	0	0	0
Bookswagon	767.00	6,382	289.13	1.605	4	70%	0	0	0
Sunrise Book store	729.00	1,357	251.13	1.5255	3.5	61%	0	0	0
D R	2127.00	12,168	1649.13	4.451	4	82%	0	0	0
Sunrise Book store	765.00	1,357	287.13	1.6009	3.5	61%	0	0	0
