Seller	Price	No. of Ratings	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
uRead-Store	395.00	25,138	3.11	1.0079	4.5	92%	1	0	0
Cloudtail India	395.00	1,299,254	3.11	1.0079	4.5	92%	1	1	1
Read factor	395.00	1,528	3.11	1.0079	3.5	67%	0	0	0
World500	401.00	3,268	9.11	1.0232	4	76%	0	0	0
Amazing_Buy	419.00	17,787	27.11	1.0692	4.5	95%	1	0	0
Inetrade India	391.89	3,254	0.0	1.0	4	75%	0	0	0
Suraj Trading - Express Delivery	487.00	48	95.11	1.2427	3	53%	0	0	0
MegaOnlineDeals	487.00	187	95.11	1.2427	4	79%	0	0	0
Buy Amazing Books	599.00	3,555	207.11	1.5285	3	51%	0	0	0
sunnvik books	533.00	23	141.11	1.3601	4	71%	0	0	0
Atlantic Publishers and Distributors	1374.00	14,538	982.11	3.5061	4.5	94%	0	0	0
Peacockbooks	1425.00	2,801	1033.11	3.6362	4.5	92%	0	0	0
Essay Shopping Malls	1541.00	52	1149.11	3.9322	4	75%	0	0	0
MK BOOKS INDIA	1560.00	2,247	1168.11	3.9807	2.5	34%	0	0	0
Bookswagon	1563.00	6,385	1171.11	3.9884	4	70%	0	0	0
Bookswagon	1608.00	6,385	1216.11	4.1032	4	70%	0	0	0
Sunrise Book store	1623.00	1,358	1231.11	4.1415	3.5	61%	0	0	0
Sunrise Book store	1523.00	1,358	1131.11	3.8863	3.5	61%	0	0	0
Sunrise Book store	1605.00	1,358	1213.11	4.0955	3.5	61%	0	0	0
B2A UK	2006.00	6,928	1614.11	5.1188	4.5	83%	0	0	0
