Seller	Price	No. of Ratings	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
MK BOOKS INDIA	591.00	2,247	52.0	1.0965	2.5	34%	0	0	0
Trans Infopreneur Inc	599.00	218	60.0	1.1113	4.5	94%	1	0	0
Cloudtail India	599.00	1,299,236	60.0	1.1113	4.5	92%	1	1	1
Essay Shopping Malls	607.00	52	68.0	1.1262	4	75%	0	0	0
Sunrise Book store	539.00	1,358	0.0	1.0	3.5	61%	0	0	0
Inetrade India	594.63	3,253	55.63	1.1032	4	75%	0	0	0
AksharAA	612.00	402	73.0	1.1354	4.5	88%	0	0	0
Comma365	655.00	2,242	116.0	1.2152	4.5	95%	0	0	0
All India Book House	710.00	2,957	171.0	1.3173	4.5	93%	1	0	0
O_Store	569.90	593	30.9	1.0573	4.5	87%	0	0	0
Ebookstore	754.00	522	215.0	1.3989	4.5	85%	0	0	0
MBD Books	695.00	16	156.0	1.2894	4	81%	0	0	0
radhika A communication	660.00	29	121.0	1.2245	4	77%	0	0	0
V5MARK	640.00	8	101.0	1.1874	4	75%	0	0	0
BOOK CENTRE	698.00	862	159.0	1.295	4	81%	0	0	0
Books-a-zillion	695.00	89	156.0	1.2894	4	82%	0	0	0
The Grand_Store	695.00	10	156.0	1.2894	3	50%	0	0	0
A - Z Books Online	695.00	104	156.0	1.2894	4.5	93%	0	0	0
SAI BOOKS	688.00	181	149.0	1.2764	3	46%	0	0	0
ALL INDIA BOOK STORE	845.00	9	306.0	1.5677	3.5	67%	0	0	0
Trans Infopreneur Inc	662.00	218	123.0	1.2282	4.5	94%	0	0	0
Sunrise Book store	614.00	1,358	75.0	1.1391	3.5	61%	0	0	0
Books-a-zillion	695.00	89	156.0	1.2894	4	82%	0	0	0
Book eHub	974.00	32	435.0	1.8071	4	72%	0	0	0
Speedy_Books	1011.00	490	472.0	1.8757	4.5	81%	0	0	0
Atlantic Publishers and Distributors	6015.00	14,538	5476.0	11.1596	4.5	94%	0	0	0
B2A UK	6143.00	6,928	5604.0	11.397	4.5	83%	0	0	0
Peacockbooks	6089.00	2,801	5550.0	11.2968	4.5	92%	0	0	0
Bookswagon	6701.00	6,382	6162.0	12.4323	4	70%	0	0	0
Bookswagon	6906.00	6,382	6367.0	12.8126	4	70%	0	0	0
Sunrise Book store	6631.00	1,358	6092.0	12.3024	3.5	61%	0	0	0
Sunrise Book store	7168.00	1,358	6629.0	13.2987	3.5	61%	0	0	0
Atlantic Publishers and Distributors	7968.00	14,538	7429.0	14.7829	4.5	94%	0	0	0
Bookswagon	8103.00	6,382	7564.0	15.0334	4	70%	0	0	0
