Seller	Price	No. of Ratings	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
Amazing_Buy	323.00	17,787	28.57	1.097	4.5	95%	1	0	1
R-our Book	299.00	1,305	4.57	1.0155	4	77%	0	0	0
Prism Books Pvt Ltd	319.00	1,014	24.57	1.0834	4.5	83%	0	0	0
Inetrade India	294.43	3,254	0.0	1.0	4	75%	0	0	0
HERITAGE PUBLISHERS	375.00	783	80.57	1.2736	4.5	94%	0	0	0
Comma365	344.00	2,242	49.57	1.1684	4.5	95%	0	0	0
Read factor	399.00	1,528	104.57	1.3552	3.5	67%	0	0	0
AskTech Books	345.00	2	50.57	1.1718	2.5	50%	0	0	0
BW ENTERPRISES	307.00	44	12.57	1.0427	4	79%	0	0	0
ScribbleGraffito	327.18	29	32.75	1.1112	4.5	91%	0	0	0
Abhinav Books Store	351.12	60	56.69	1.1925	3	53%	0	0	0
Winmaarc	410.00	118	115.57	1.3925	3.5	68%	0	0	0
Resource book store	339.00	1	44.57	1.1514	5	100%	0	0	0
EXCELLENT BOOK SERVICE	319.20	12	24.77	1.0841	3	50%	0	0	0
NS DISTRIBUTOR	365.00	7	70.57	1.2397	4	86%	0	0	0
Suryan Books	360.00	39	65.57	1.2227	4.5	95%	0	0	0
Booksmandi	348.00	2,531	53.57	1.1819	4.5	89%	0	0	0
Books-a-zillion	359.10	89	64.67	1.2196	4	82%	0	0	0
BookAdda	414.00	365	119.57	1.4061	3	46%	0	0	0
Ambe Books	447.23	2	152.8	1.519	3	50%	0	0	0
HERITAGE PUBLISHERS	379.00	783	84.57	1.2872	4.5	94%	0	0	0
Abhinav Books Store	359.10	60	64.67	1.2196	3	53%	0	0	0
ScribbleGraffito	369.00	29	74.57	1.2533	4.5	91%	0	0	0
Ginni Books	447.33	9	152.9	1.5193	4.5	89%	0	0	0
SAI BOOKS	395.00	181	100.57	1.3416	3	46%	0	0	0
Atlantic Publishers and Distributors	592.00	14,538	297.57	2.0107	4.5	94%	0	0	0
Peacockbooks	647.00	2,801	352.57	2.1975	4.5	92%	0	0	0
Bookswagon	702.00	6,382	407.57	2.3843	4	70%	0	0	0
Sunrise Book store	731.00	1,358	436.57	2.4828	3.5	61%	0	0	0
D R	2087.00	12,169	1792.57	7.0883	4	82%	0	0	0
Ginni Books	491.20	9	196.77	1.6683	4.5	89%	0	0	0
Ambe Books	491.20	2	196.77	1.6683	3	50%	0	0	0
Bookswagon	702.00	6,382	407.57	2.3843	4	70%	0	0	0
Sunrise Book store	671.00	1,358	376.57	2.279	3.5	61%	0	0	0
Sunrise Book store	697.00	1,358	402.57	2.3673	3.5	61%	0	0	0
