Seller	Price	No. of Ratings	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
Cloudtail India	296.00	1,299,286	0.0	1.0	4.5	92%	1	1	1
uRead-Store	296.59	25,151	0.59	1.002	4.5	92%	1	0	0
dealstar	325.00	6,601	29.0	1.098	4.5	85%	0	0	0
World500	339.00	3,277	43.0	1.1453	4	76%	0	0	0
ApnaBazzar	369.00	49	73.0	1.2466	3.5	63%	0	0	0
Best Price_	347.00	224	51.0	1.1723	4	82%	0	0	0
Amazing_Buy	389.00	17,789	93.0	1.3142	4.5	95%	1	0	0
Payal Books	299.00	657	3.0	1.0101	3	52%	0	0	0
Inetrade India	326.48	3,255	30.48	1.103	4	75%	0	0	0
R-our Book	374.00	1,305	78.0	1.2635	4	76%	0	0	0
MK BOOKS INDIA	424.00	2,249	128.0	1.4324	2.5	34%	0	0	0
Sri Ganesha Books	359.00	382	63.0	1.2128	4	82%	0	0	0
Mumbai gift corner	443.00	720	147.0	1.4966	4.5	89%	0	0	0
A Mind's Bookstore	364.00	1,409	68.0	1.2297	4.5	89%	0	0	0
Goodread Bookstore	364.00	579	68.0	1.2297	5	97%	0	0	0
RSONS	369.00	481	73.0	1.2466	4.5	84%	0	0	0
ABRB	444.00	60	148.0	1.5	4	82%	0	0	0
MONOBO BOOKS	364.00	117	68.0	1.2297	4.5	86%	0	0	0
Sunrise Book store	375.00	1,359	79.0	1.2669	3.5	61%	0	0	0
Randomindia	384.00	9	88.0	1.2973	3.5	67%	0	0	0
BooksRaja	364.00	171	68.0	1.2297	4.5	85%	0	0	0
S R int Store	379.24		83.24	1.2812			0	0	0
PICK A BOOKS	395.00	165	99.0	1.3345	4	78%	0	0	0
Browsers' Lounge	399.20	122	103.2	1.3486	4.5	96%	0	0	0
The Bookhive	399.20	43	103.2	1.3486	4	80%	0	0	0
Suryan Books	399.00	39	103.0	1.348	4.5	95%	0	0	0
GBD BOOKS	399.00	232	103.0	1.348	4	68%	0	0	0
S B T books	462.00	113	166.0	1.5608	4.5	88%	0	0	0
W S Retaill	461.00	34	165.0	1.5574	3.5	68%	0	0	0
BW ENTERPRISES	385.00	44	89.0	1.3007	4	79%	0	0	0
SBM Enterprises	389.22	48	93.22	1.3149	4	75%	0	0	0
lollypop	419.00	2	123.0	1.4155	5	100%	0	0	0
ScribbleGraffito	409.18	29	113.18	1.3824	4.5	91%	0	0	0
Booknow	389.00	898	93.0	1.3142	4	80%	0	0	0
Book store01	469.00	14	173.0	1.5845	3.5	57%	0	0	0
Royal500	499.00	882	203.0	1.6858	4.5	92%	0	0	0
EXCELLENT BOOK SERVICE	399.20	12	103.2	1.3486	3	50%	0	0	0
Resource book store	424.00	1	128.0	1.4324	5	100%	0	0	0
V5MARK	395.00	8	99.0	1.3345	4	75%	0	0	0
Abhinav Books Store	439.12	60	143.12	1.4835	3	53%	0	0	0
CrossWord Books	459.00	116	163.0	1.5507	5	95%	0	0	0
Shreeganesh16	449.00	27	153.0	1.5169	4.5	83%	0	0	0
The Grand_Store	490.00	10	194.0	1.6554	3	50%	0	0	0
BOOKKR	499.00	5	203.0	1.6858	3.5	60%	0	0	0
Rajiv Book House	450.00	371	154.0	1.5203	4.5	93%	0	0	0
Books-a-zillion	449.10	89	153.1	1.5172	4	82%	0	0	0
BOOK CENTRE	465.00	862	169.0	1.5709	4	81%	0	0	0
Suraj Trading - Express Delivery	499.00	48	203.0	1.6858	3	53%	0	0	0
A to Z Book House	499.00	1,275	203.0	1.6858	3	45%	0	0	0
Booksmandi	499.00	2,531	203.0	1.6858	4.5	89%	0	0	0
OrignalProduct	499.00	17	203.0	1.6858	4.5	88%	0	0	0
Maitry book Agency	499.00	139	203.0	1.6858	3.5	68%	0	0	0
Ambe Books	533.38	2	237.38	1.802	3	50%	0	0	0
Ginni Books	533.48	9	237.48	1.8023	4.5	89%	0	0	0
Atlantic Publishers and Distributors	603.00	14,540	307.0	2.0372	4.5	94%	0	0	0
famous_Books	699.00	4	403.0	2.3615	4.5	75%	0	0	0
Peacockbooks	658.00	2,801	362.0	2.223	4.5	92%	0	0	0
Bookswagon	715.00	6,387	419.0	2.4155	4	70%	0	0	0
B2A UK	1135.00	6,928	839.0	3.8345	4.5	83%	0	0	0
INFINITE BOOKS	1213.32	288	917.32	4.0991	5	99%	0	0	0
ApnaBazzar	369.00	49	73.0	1.2466	3.5	63%	0	0	0
RSONS	415.00	481	119.0	1.402	4.5	84%	0	0	0
CrossWord Books	459.00	116	163.0	1.5507	5	95%	0	0	0
Abhinav Books Store	449.10	60	153.1	1.5172	3	53%	0	0	0
Bookswagon	716.00	6,387	420.0	2.4189	4	70%	0	0	0
Sunrise Book store	744.00	1,359	448.0	2.5135	3.5	61%	0	0	0
Sunrise Book store	685.00	1,359	389.0	2.3142	3.5	61%	0	0	0
Sunrise Book store	710.00	1,359	414.0	2.3986	3.5	61%	0	0	0
D R	2137.00	12,169	1841.0	7.2196	4	82%	0	0	0
