Seller	Price	No. of Ratings	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
cloud_Books	3900.00		0.0	1.0			0	0	0
AmzBook Ship From USA	3900.00		0.0	1.0			0	0	0
Ranthambore Marketing	4149.00	25	249.0	1.0638	5	100%	0	0	0
Hi-Tech Book Services	4300.00	55	400.0	1.1026	4.5	95%	0	0	0
CAMPUS BOOK HOUSE INDIAN INTITUTE OF SCIENCE TBH	4250.00	218	350.0	1.0897	5	97%	0	0	1
CB-India	4150.00	3,033	250.0	1.0641	4.5	95%	0	0	0
Ebookstore	4390.00	522	490.0	1.1256	4.5	85%	1	0	0
radhika A communication	4423.00	29	523.0	1.1341	4	78%	0	0	0
Sunrise Book store	4643.00	1,356	743.0	1.1905	3.5	61%	0	0	0
BooksRaja	4796.00	171	896.0	1.2297	4.5	85%	0	0	0
CompareMRP	4846.00	50	946.0	1.2426	2	23%	0	0	0
O_Store	5268.04	593	1368.04	1.3508	4.5	87%	0	0	0
Atlantic Publishers and Distributors	5578.00	14,537	1678.0	1.4303	4.5	94%	0	0	0
Peacockbooks	5664.00	2,800	1764.0	1.4523	4.5	92%	0	0	0
Books-a-zillion	5782.43	89	1882.43	1.4827	4	82%	0	0	0
Gyan Books Pvt Ltd	5595.01	282	1695.01	1.4346	4	72%	0	0	0
anybooks india	5914.00	45	2014.0	1.5164	4.5	96%	0	0	0
B2A UK	6112.00	6,928	2212.0	1.5672	4.5	83%	0	0	0
Bookswagon	6245.00	6,375	2345.0	1.6013	4	70%	0	0	0
Cloudtail India	6414.00	1,299,156	2514.0	1.6446	4.5	92%	1	1	0
Ebookstore	4447.00	522	547.0	1.1403	4.5	85%	0	0	0
Sunrise Book store	6433.00	1,356	2533.0	1.6495	3.5	61%	0	0	0
Fast Media 2	6945.75	6,005	3045.75	1.781	4	72%	0	0	0
Bookswagon	7901.00	6,375	4001.0	2.0259	4	70%	0	0	0
ALL INDIA BOOK STORE	7860.00	9	3960.0	2.0154	3.5	67%	0	0	0
Universal Books House	7860.00	1	3960.0	2.0154	5	100%	0	0	0
Atlantic Publishers and Distributors	8318.00	14,537	4418.0	2.1328	4.5	94%	0	0	0
