Seller	Price	No. of Ratings	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
Cloudtail India	356.00	1,299,289	126.0	1.5478	4.5	92%	1	1	1
universal academy	395.00	184	165.0	1.7174	4	68%	0	0	0
uRead-Store	396.00	25,152	166.0	1.7217	4.5	92%	1	0	0
Manav Books	399.00	1,856	169.0	1.7348	4	77%	1	0	0
SAI BOOKS	230.00	181	0.0	1.0	3	46%	0	0	0
JBCPD	434.00	32,618	204.0	1.887	4.5	93%	1	0	0
New Book Links	390.00	59	160.0	1.6957	4	73%	0	0	0
Kushii Radiance Bookshop	468.00	63	238.0	2.0348	4.5	84%	0	0	0
MKKSHOPPY	500.00		270.0	2.1739			0	0	0
BooksRaja	480.00	171	250.0	2.087	4.5	85%	0	0	0
Sunrise Book store	463.00	1,359	233.0	2.013	3.5	61%	0	0	0
Booksmandi	494.00	2,531	264.0	2.1478	4.5	89%	0	0	0
BookAdda	520.00	365	290.0	2.2609	3	46%	0	0	0
V5MARK	489.00	8	259.0	2.1261	4	75%	0	0	0
Technical Book	414.00	53	184.0	1.8	3.5	62%	0	0	0
BOOK CENTRE	535.00	862	305.0	2.3261	4	81%	0	0	0
Books-a-zillion	520.00	89	290.0	2.2609	4	82%	0	0	0
Speedy_Books	753.00	490	523.0	3.2739	4.5	81%	0	0	0
Ebookstore	808.00	522	578.0	3.513	4.5	85%	0	0	0
Book eHub	871.00	32	641.0	3.787	4	72%	0	0	0
Booksmandi	494.00	2,531	264.0	2.1478	4.5	89%	0	0	0
SAI BOOKS	514.00	181	284.0	2.2348	3	46%	0	0	0
ASIAN TREASURES	885.00	18	655.0	3.8478	4.5	94%	0	0	0
