Seller	Price	No. of Ratings	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
BOOK CENTRE	300.00	862	0.0	1.0	4	81%	0	0	0
Cloudtail India	410.00	1,299,238	110.0	1.3667	4.5	92%	1	1	1
uRead-Store	642.00	25,138	342.0	2.14	4.5	92%	1	0	0
HERITAGE PUBLISHERS	670.00	783	370.0	2.2333	4.5	94%	0	0	0
Repro Books-On-Demand	697.00	8,429	397.0	2.3233	4.5	94%	1	0	0
Sunrise Book store	699.00	1,358	399.0	2.33	3.5	61%	0	0	0
ReproIndia	799.00	924	499.0	2.6633	4	79%	0	0	0
SansRack	799.00	1,050	499.0	2.6633	4.5	94%	0	0	0
