Seller	Price	No. of Ratings	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
Read factor	429.00	1,532	0.0	1.0	3.5	67%	0	0	0
World500	442.00	3,277	13.0	1.0303	4	76%	0	0	0
uRead-Store	501.00	25,151	72.0	1.1678	4.5	92%	1	0	1
Comma365	541.00	2,242	112.0	1.2611	4.5	95%	0	0	0
The Bookhive	520.00	43	91.0	1.2121	4	80%	0	0	0
BW ENTERPRISES	507.00	44	78.0	1.1818	4	79%	0	0	0
Booksmandi	520.00	2,531	91.0	1.2121	4.5	89%	0	0	0
CrossWord Books	598.00	116	169.0	1.3939	5	95%	0	0	0
Buy Amazing Books	650.00	3,558	221.0	1.5152	3	51%	0	0	0
Amazing BookS	520.00	106	91.0	1.2121	3	54%	0	0	0
killer,sbooks	650.00	18	221.0	1.5152	5	100%	0	0	0
fairdealenterprise	500.50	45	71.5	1.1667	2	25%	0	0	0
Shreeganesh16	578.00	27	149.0	1.3473	4.5	83%	0	0	0
Book store01	650.00	14	221.0	1.5152	3.5	57%	0	0	0
BookInc	605.00	17	176.0	1.4103	4.5	94%	0	0	0
BOOKKR	650.00	5	221.0	1.5152	3.5	60%	0	0	0
Browsers' Lounge	621.00	122	192.0	1.4476	4.5	96%	0	0	0
Kushii Radiance Bookshop	618.00	63	189.0	1.4406	4.5	84%	0	0	0
A to Z Book House	650.00	1,275	221.0	1.5152	3	46%	0	0	0
Bookswagon	772.00	6,387	343.0	1.7995	4	70%	0	0	0
CrossWord Books	598.00	116	169.0	1.3939	5	95%	0	0	0
SN Square	715.00	59	286.0	1.6667	4	75%	0	0	0
Sunrise Book store	831.00	1,359	402.0	1.9371	3.5	61%	0	0	0
S B T books	600.00	113	171.0	1.3986	4.5	88%	0	0	0
Sunrise Book store	770.00	1,359	341.0	1.7949	3.5	61%	0	0	0
W S Retaill	600.00	34	171.0	1.3986	3.5	68%	0	0	0
etohfa	2293.00	23	1864.0	5.345	5	100%	0	0	0
