Seller	Price	No. of Ratings	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
Youth-Gallery	148.00		0.0	1.0			0	0	0
Grow And More Books Store	160.00		12.0	1.0811			0	0	0
JKB Books&Products	232.00		84.0	1.5676			0	0	0
Love For Boooks	235.00	15	87.0	1.5878	4.5	93%	0	0	1
Sasta Book Store	250.00	16	102.0	1.6892	5	94%	0	0	0
famous_Books	259.00	4	111.0	1.75	4.5	75%	0	0	0
The Great Book Store	260.00	7	112.0	1.7568	4.5	86%	0	0	0
trump tech	270.00	3	122.0	1.8243	3.5	67%	0	0	0
V P Books	300.00		152.0	2.027			0	0	0
Garg's Books	320.00	7	172.0	2.1622	2.5	29%	0	0	0
Cloudtail India	510.00	1,299,333	362.0	3.4459	4.5	92%	1	1	0
Best Price_	511.00	224	363.0	3.4527	4	82%	0	0	0
INFINITE BOOKS	620.79	291	472.79	4.1945	5	99%	0	0	0
uRead-Store	626.00	25,159	478.0	4.2297	4.5	92%	1	0	0
Inetrade India	576.64	3,258	428.64	3.8962	4	75%	0	0	0
Lot Book	662.00	177	514.0	4.473	4.5	88%	0	0	0
iTippi Book	626.00	108	478.0	4.2297	4.5	91%	0	0	0
Bookswagon	700.00	6,390	552.0	4.7297	4	70%	0	0	0
JustBuyBooks	672.00	27	524.0	4.5405	3.5	70%	0	0	0
MK BOOKS INDIA	850.00	2,249	702.0	5.7432	2.5	34%	0	0	0
Garg's Books	324.00	7	176.0	2.1892	2.5	29%	0	0	0
Bookswagon	803.00	6,390	655.0	5.4257	4	70%	0	0	0
Bookswagon	833.00	6,390	685.0	5.6284	4	70%	0	0	0
Bookswagon	824.00	6,390	676.0	5.5676	4	70%	0	0	0
Sunrise Book store	695.00	1,360	547.0	4.6959	3.5	61%	0	0	0
Sunrise Book store	899.00	1,360	751.0	6.0743	3.5	61%	0	0	0
Sunrise Book store	769.00	1,360	621.0	5.1959	3.5	61%	0	0	0
fairdealenterprise	850.00	45	702.0	5.7432	2	25%	0	0	0
Capital Book Depot	875.00	29	727.0	5.9122	4	79%	0	0	0
B2A UK	1152.00	6,928	1004.0	7.7838	4.5	83%	0	0	0
Bookswagon	834.00	6,390	686.0	5.6351	4	70%	0	0	0
Sunrise Book store	798.00	1,360	650.0	5.3919	3.5	61%	0	0	0
Sunrise Book store	811.00	1,360	663.0	5.4797	3.5	61%	0	0	0
Sunrise Book store	871.00	1,360	723.0	5.8851	3.5	61%	0	0	0
