Seller	Price	No. of Ratings	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
Atlantic Publishers and Distributors	2793.00	14,540	0.0	1.0	4.5	94%	0	0	0
B2A UK	2887.00	6,928	94.0	1.0337	4.5	83%	0	0	0
Peacockbooks	2845.00	2,801	52.0	1.0186	4.5	92%	0	0	0
Bookswagon	3099.00	6,387	306.0	1.1096	4	70%	0	0	1
Sunrise Book store	3353.00	1,359	560.0	1.2005	3.5	61%	0	0	0
Sunrise Book store	3339.00	1,359	546.0	1.1955	3.5	61%	0	0	0
INFINITE BOOKS	3560.64	288	767.64	1.2748	5	99%	0	0	0
Cloudtail India	3608.00	1,299,292	815.0	1.2918	4.5	92%	1	1	0
Atlantic Publishers and Distributors	3793.00	14,540	1000.0	1.358	4.5	94%	0	0	0
D R	4121.00	12,169	1328.0	1.4755	4	82%	0	0	0
Bookswagon	3845.00	6,387	1052.0	1.3767	4	70%	0	0	1
Bookswagon	4625.00	6,387	1832.0	1.6559	4	70%	0	0	1
Sunrise Book store	4545.00	1,359	1752.0	1.6273	3.5	61%	0	0	0
