Seller	Price	No. of Ratings	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
booksuniversal	666.00	2	0.0	1.0	5	100%	0	0	0
Cloudtail India	738.00	1,299,272	72.0	1.1081	4.5	92%	1	1	1
Comma365	823.00	2,242	157.0	1.2357	4.5	95%	0	0	0
Sunrise Book store	772.00	1,359	106.0	1.1592	3.5	61%	0	0	0
Rama BOOKS	755.16	6	89.16	1.1339	3.5	67%	0	0	0
radhika A communication	854.00	29	188.0	1.2823	4	77%	0	0	0
Kushii Radiance Bookshop	810.00	63	144.0	1.2162	4.5	84%	0	0	0
BooksRaja	803.00	171	137.0	1.2057	4.5	85%	0	0	0
BOOK CENTRE	889.00	862	223.0	1.3348	4	81%	0	0	0
V5MARK	816.00	8	150.0	1.2252	4	75%	0	0	0
Books-a-zillion	899.00	89	233.0	1.3498	4	82%	0	0	0
Booksmandi	899.00	2,531	233.0	1.3498	4.5	89%	0	0	0
SAI BOOKS	890.00	181	224.0	1.3363	3	46%	0	0	0
Ebookstore	1153.00	522	487.0	1.7312	4.5	85%	0	0	0
Book eHub	1184.00	32	518.0	1.7778	4	72%	0	0	0
ASIAN TREASURES	1229.00	18	563.0	1.8453	4.5	94%	0	0	0
Speedy_Books	1435.00	490	769.0	2.1547	4.5	81%	0	0	0
